True DGP (p0),Sample Size (T),Estimator,Lag Detection Rate (%),Mean Evaluated Lag,Avg Opt Tau,Fail Rate (%),Geom Mean MSE Ratio,5th Percentile,95th Percentile
4,96,AIC,0.0,12.0,N/A,0.0,1.6807127302374372,1.1551012110547125,2.543335353104511
4,96,AICc,0.0,1.0,N/A,50.0,1.6410434755739416,1.6410434755739416,1.6410434755739416
4,96,SIC (BIC),0.0,1.5,N/A,50.0,1.3124925492365418,1.3124925492365418,1.3124925492365418
4,96,HQC,0.0,2.0,N/A,0.0,1.085217303071709,0.9180574780656027,1.2917328086485975
4,96,OLS BMA (BIC-W),N/A,4.16,N/A,0.0,0.7854408306202241,0.6994220610360786,0.884923789985844
4,96,BVAR-WN (Tight tau=0.05),N/A,12.0,N/A,50.0,0.863715268504231,0.863715268504231,0.863715268504231
4,96,BVAR-WN (Std tau=0.20),N/A,12.0,N/A,50.0,2.25986120457157,2.25986120457157,2.25986120457157
4,96,BVAR-WN (Loose tau=0.50),N/A,12.0,N/A,0.0,0.9647058012287649,0.8417335503675918,1.11068292013451
4,96,BVAR-RW (Std tau=0.20),N/A,12.0,N/A,0.0,1.734706484354207,1.5839555099117815,1.9035873785101651
4,96,"Hybrid-BVAR (OLS p, Fix tau)",0.0,1.5,N/A,0.0,1.5606857742438573,1.1021923378298133,2.284245167101747
4,96,"Hybrid-BMA (OLS W, Fix tau)",N/A,4.16,N/A,0.0,1.3208157342091267,0.8075400546264758,2.3282692057654004
4,96,"SOTA-BVAR (MDD p, Opt tau)",0.0,1.0,0.01,0.0,2.04282607396252,1.5191075625576742,2.8115847296819605
4,96,"SOTA-BMA (MDD W, Opt tau)",N/A,3.51,0.01,0.0,0.815880368699709,0.4561250037301631,1.639388667325615
4,144,AIC,0.0,2.5,N/A,0.0,2.494740156840199,2.4366113022588056,2.5545907510364625
4,144,AICc,0.0,1.0,N/A,0.0,0.6684809000503779,0.4886588824432706,0.9387912907295577
4,144,SIC (BIC),0.0,1.0,N/A,0.0,0.6684809000503779,0.4886588824432706,0.9387912907295577
4,144,HQC,0.0,2.0,N/A,0.0,1.644958951261199,1.1793362910372698,2.3642294885746375
4,144,OLS BMA (BIC-W),N/A,4.49,N/A,0.0,2.101184914897185,2.043819933643622,2.160550955181133
4,144,BVAR-WN (Tight tau=0.05),N/A,12.0,N/A,0.0,1.2030648583765005,0.8281823039681139,1.8168534304969646
4,144,BVAR-WN (Std tau=0.20),N/A,12.0,N/A,0.0,1.7218730957916142,1.6480500654653802,1.7998226100740813
4,144,BVAR-WN (Loose tau=0.50),N/A,12.0,N/A,0.0,0.6426506282973837,0.5099472390124347,0.821014746505009
4,144,BVAR-RW (Std tau=0.20),N/A,12.0,N/A,0.0,1.2918152556247424,0.7191641587964376,2.612872949090015
4,144,"Hybrid-BVAR (OLS p, Fix tau)",0.0,1.0,N/A,0.0,1.3683157970382849,1.150921933781215,1.6389056161968223
4,144,"Hybrid-BMA (OLS W, Fix tau)",N/A,4.49,N/A,0.0,1.7741351778148102,1.2344240836198739,2.6442379060512753
4,144,"SOTA-BVAR (MDD p, Opt tau)",0.0,1.0,0.0153,0.0,0.9893388283211421,0.8621504308612523,1.140562980159239
4,144,"SOTA-BMA (MDD W, Opt tau)",N/A,4.57,0.0153,0.0,2.212496700857046,1.6936429678443403,2.944476538908035
4,240,AIC,50.0,3.5,N/A,0.0,0.8896675780347167,0.8019329794358511,0.9895754199703077
4,240,AICc,0.0,1.0,N/A,0.0,1.5412885900158468,1.1103496043427037,2.2024727380629763
