p0,T,Iter,Tau,MDD
4,600,17,0.8,-7893.8630569179795
4,600,18,0.2,-7780.080464300597
4,600,18,0.4,-7805.7381863627315
4,600,18,0.6,-7851.978477689888
4,600,18,0.8,-7895.445855348846
4,600,19,0.2,-7803.728287563818
4,600,19,0.4,-7832.276516940109
4,600,19,0.6,-7879.130906783327
4,600,19,0.8,-7922.66006426838
4,600,20,0.2,-7825.092037176189
4,600,20,0.4,-7847.8584252884275
4,600,20,0.6,-7892.524725044076
4,600,20,0.8,-7935.223817161556
4,600,21,0.2,-7806.522299716976
4,600,21,0.4,-7828.021097486729
4,600,21,0.6,-7872.856027317363
4,600,21,0.8,-7916.022859256706
4,600,22,0.2,-7797.1345058808865
4,600,22,0.4,-7829.667528569596
4,600,22,0.6,-7878.622631629884
4,600,22,0.8,-7923.52976372548
4,600,23,0.2,-7792.052933063355
4,600,23,0.4,-7813.731762782233
4,600,23,0.6,-7860.163838118196
4,600,23,0.8,-7904.701138942072
4,600,24,0.2,-7802.112718061117
4,600,24,0.4,-7827.7259315650235
4,600,24,0.6,-7874.253447864318
4,600,24,0.8,-7918.213549257128
4,600,25,0.2,-7748.996113757442
4,600,25,0.4,-7777.612946369064
4,600,25,0.6,-7825.759849209567
4,600,25,0.8,-7870.645707158134
4,600,26,0.2,-7860.620852248295
4,600,26,0.4,-7884.600879808563
4,600,26,0.6,-7930.485067229568
4,600,26,0.8,-7974.119925783858
4,600,27,0.2,-7706.564519822995
4,600,27,0.4,-7728.568797606301
4,600,27,0.6,-7772.8391273931875
4,600,27,0.8,-7815.24319598807
4,600,28,0.2,-7817.109847171853
4,600,28,0.4,-7839.776083676638
4,600,28,0.6,-7884.9521095557275
4,600,28,0.8,-7927.961327322023
4,600,29,0.2,-7750.479765301726
4,600,29,0.4,-7785.667233373743
4,600,29,0.6,-7836.506610089967
4,600,29,0.8,-7882.87017045811
4,600,30,0.2,-7830.11097187412
4,600,30,0.4,-7856.9523331714545
4,600,30,0.6,-7903.552104959467
4,600,30,0.8,-7947.204414379982
4,600,31,0.2,-7788.128177379963
4,600,31,0.4,-7815.705334362762
4,600,31,0.6,-7862.18522063109
4,600,31,0.8,-7905.6600456713995
4,600,32,0.2,-7863.981877178844
4,600,32,0.4,-7884.752008118993
4,600,32,0.6,-7929.904631927152
4,600,32,0.8,-7973.381588672194
4,600,33,0.2,-7782.963819834516
4,600,33,0.4,-7812.246625921651
4,600,33,0.6,-7859.592190414055
4,600,33,0.8,-7903.500488209497
4,600,34,0.2,-7833.191727342105
4,600,34,0.4,-7860.018063083028
4,600,34,0.6,-7906.056778800204
4,600,34,0.8,-7949.34799285873
4,600,35,0.2,-7815.180323637594
4,600,35,0.4,-7845.8293544994585
4,600,35,0.6,-7894.570775449228
4,600,35,0.8,-7939.570887076358
4,600,36,0.2,-7797.1922543004175
4,600,36,0.4,-7824.600770586442
4,600,36,0.6,-7871.6717292468265
4,600,36,0.8,-7915.641015191391
4,600,37,0.2,-7817.16560032426
4,600,37,0.4,-7838.125090773307
4,600,37,0.6,-7881.474543677526
4,600,37,0.8,-7923.20718985542
4,600,38,0.2,-7738.525521637576
4,600,38,0.4,-7762.161025022861
4,600,38,0.6,-7807.08128499694
4,600,38,0.8,-7849.777733592832
4,600,39,0.2,-7737.853137199428
4,600,39,0.4,-7775.220189032615
4,600,39,0.6,-7826.377119522308
4,600,39,0.8,-7872.560780141727
4,600,40,0.2,-7835.399965399832
4,600,40,0.4,-7859.853280466504
4,600,40,0.6,-7906.526073815871
4,600,40,0.8,-7950.8911490341825
4,600,41,0.2,-7769.869725501968
4,600,41,0.4,-7799.839705922342
4,600,41,0.6,-7847.703386710139
4,600,41,0.8,-7891.642017758185
4,600,42,0.2,-7819.912250527773
4,600,42,0.4,-7842.336338130591
4,600,42,0.6,-7888.121767098385
4,600,42,0.8,-7931.920093841355
4,600,43,0.2,-7790.3988228856315
4,600,43,0.4,-7809.393720216339
4,600,43,0.6,-7854.316862785186
4,600,43,0.8,-7897.432205769302
4,600,44,0.2,-7784.721655550034
4,600,44,0.4,-7805.367438295666
4,600,44,0.6,-7849.433680953493
4,600,44,0.8,-7892.117482507922
4,600,45,0.2,-7757.320999567514
4,600,45,0.4,-7785.3612683688725
4,600,45,0.6,-7832.789353572591
4,600,45,0.8,-7876.900655983619
4,600,46,0.2,-7821.755885959202
4,600,46,0.4,-7846.894895973742
4,600,46,0.6,-7892.612844054531
4,600,46,0.8,-7935.916744344398
4,600,47,0.2,-7858.215684003683
4,600,47,0.4,-7876.757514698279
4,600,47,0.6,-7921.44762298757
4,600,47,0.8,-7964.581462545749
4,600,48,0.2,-7790.248218876785
4,600,48,0.4,-7813.929827408091
4,600,48,0.6,-7857.597588445998
4,600,48,0.8,-7899.112811839102
4,600,49,0.2,-7792.425569308051
4,600,49,0.4,-7813.686403264724
4,600,49,0.6,-7858.317131742623
4,600,49,0.8,-7901.401614548623
4,600,50,0.2,-7816.375339330773
4,600,50,0.4,-7834.5027492342915
4,600,50,0.6,-7876.221718804266
4,600,50,0.8,-7916.867624608947
4,600,51,0.2,-7795.917306000064
4,600,51,0.4,-7820.974425307685
4,600,51,0.6,-7866.036605003354
4,600,51,0.8,-7908.6967472247115
4,600,52,0.2,-7816.4657792640855
4,600,52,0.4,-7844.4336782204655
4,600,52,0.6,-7892.18465359775
4,600,52,0.8,-7936.71824061373
4,600,53,0.2,-7799.060448627254
4,600,53,0.4,-7826.033862315594
4,600,53,0.6,-7873.358009046514
4,600,53,0.8,-7917.701901369913
4,600,54,0.2,-7792.77387768843
4,600,54,0.4,-7822.816969547159
4,600,54,0.6,-7871.781836010246
4,600,54,0.8,-7916.921884824551
4,600,55,0.2,-7797.376038821417
4,600,55,0.4,-7822.6428375466885
4,600,55,0.6,-7868.219652661454
4,600,55,0.8,-7911.390870758921
4,600,56,0.2,-7793.118625034242
4,600,56,0.4,-7814.814937215234
4,600,56,0.6,-7860.664913596057
4,600,56,0.8,-7904.814411828672
4,600,57,0.2,-7755.774319478415
4,600,57,0.4,-7781.0267767692085
4,600,57,0.6,-7827.402900364995
4,600,57,0.8,-7871.2766714259915
4,600,58,0.2,-7769.231174288611
4,600,58,0.4,-7799.242126315791
4,600,58,0.6,-7846.944628611163
4,600,58,0.8,-7891.442701870984
4,600,59,0.2,-7773.893311571547
4,600,59,0.4,-7806.2538964309215
4,600,59,0.6,-7855.554863843626
4,600,59,0.8,-7900.882198864433
4,600,60,0.2,-7776.843752506323
4,600,60,0.4,-7797.302651790264
4,600,60,0.6,-7839.850306915166
4,600,60,0.8,-7881.092270263794
4,600,61,0.2,-7788.006021835569
4,600,61,0.4,-7814.424315820251
4,600,61,0.6,-7861.612205411878
4,600,61,0.8,-7905.949374862207
4,600,62,0.2,-7873.215749633672
4,600,62,0.4,-7893.275337302878
4,600,62,0.6,-7937.692237557322
4,600,62,0.8,-7980.597585989025
4,600,63,0.2,-7735.190082178712
4,600,63,0.4,-7766.209382784957
4,600,63,0.6,-7814.900038405963
4,600,63,0.8,-7859.9065526167215
4,600,64,0.2,-7866.4248528823655
4,600,64,0.4,-7890.470871768614
4,600,64,0.6,-7935.40782679196
4,600,64,0.8,-7978.177078466576
4,600,65,0.2,-7818.23498372341
4,600,65,0.4,-7840.677405498315
4,600,65,0.6,-7886.37368987765
4,600,65,0.8,-7930.146612539257
4,600,66,0.2,-7794.169238523525
4,600,66,0.4,-7815.071692898086
4,600,66,0.6,-7861.409985548563
4,600,66,0.8,-7905.668999882926
4,600,67,0.2,-7763.833651552358
4,600,67,0.4,-7789.814977534029
4,600,67,0.6,-7836.3833658675385
4,600,67,0.8,-7880.30398515531
4,600,68,0.2,-7890.859240947316
4,600,68,0.4,-7914.3215019973495
4,600,68,0.6,-7961.155903716865
4,600,68,0.8,-8005.483639897796
4,600,69,0.2,-7835.504573560361
4,600,69,0.4,-7862.87744309497
4,600,69,0.6,-7911.64016549013
4,600,69,0.8,-7957.169862490066
4,600,70,0.2,-7787.651246527703
4,600,70,0.4,-7816.404379377662
4,600,70,0.6,-7863.161048328576
4,600,70,0.8,-7906.818523059658
4,600,71,0.2,-7791.318784827849
4,600,71,0.4,-7813.940757419675
4,600,71,0.6,-7859.855300907248
4,600,71,0.8,-7903.797148755194
4,600,72,0.2,-7769.834974555349
4,600,72,0.4,-7804.220051198935
4,600,72,0.6,-7853.962663971061
4,600,72,0.8,-7899.722679255235
4,600,73,0.2,-7759.839985062462
4,600,73,0.4,-7790.5050428511595
4,600,73,0.6,-7838.93343424549
4,600,73,0.8,-7883.729523986959
4,600,74,0.2,-7804.062083086225
4,600,74,0.4,-7830.393228329664
4,600,74,0.6,-7875.602327608255
4,600,74,0.8,-7918.595858905274
4,600,75,0.2,-7770.010069220046
4,600,75,0.4,-7802.322302791664
4,600,75,0.6,-7852.2098077811415
4,600,75,0.8,-7897.990317744031
4,600,76,0.2,-7801.393825086724
4,600,76,0.4,-7831.3976067479425
4,600,76,0.6,-7879.154501232699
4,600,76,0.8,-7923.635075622081
4,600,77,0.2,-7796.535020799681
4,600,77,0.4,-7819.932542062389
4,600,77,0.6,-7865.459678952279
4,600,77,0.8,-7908.619943104429
4,600,78,0.2,-7794.866195957605
4,600,78,0.4,-7818.410624899679
4,600,78,0.6,-7864.187555797084
4,600,78,0.8,-7907.984236380123
4,600,79,0.2,-7742.60511695351
4,600,79,0.4,-7770.859344095453
4,600,79,0.6,-7818.980502539202
4,600,79,0.8,-7863.884557166744
4,600,80,0.2,-7704.307796283826
4,600,80,0.4,-7730.2922613843175
4,600,80,0.6,-7777.757291514731
4,600,80,0.8,-7822.310125999837
4,600,81,0.2,-7810.939031558707
4,600,81,0.4,-7835.908423105443
4,600,81,0.6,-7882.671622325154
4,600,81,0.8,-7926.987971921887
4,600,82,0.2,-7770.758359979883
4,600,82,0.4,-7803.393009783161
4,600,82,0.6,-7853.975384788729
4,600,82,0.8,-7900.331265463262
4,600,83,0.2,-7752.0498686608
4,600,83,0.4,-7769.359704880864
4,600,83,0.6,-7811.474844207937
4,600,83,0.8,-7852.764744965981
4,600,84,0.2,-7747.0684144693
4,600,84,0.4,-7774.057264706474
4,600,84,0.6,-7821.6870214984
4,600,84,0.8,-7866.108625748852
4,600,85,0.2,-7758.8969434587425
4,600,85,0.4,-7782.6333312611705
4,600,85,0.6,-7827.794567284788
4,600,85,0.8,-7870.8321772196905
4,600,86,0.2,-7777.9497743543025
4,600,86,0.4,-7804.777579733408
4,600,86,0.6,-7852.766985494627
4,600,86,0.8,-7897.69509334379
4,600,87,0.2,-7848.809871517527
4,600,87,0.4,-7874.234138874299
4,600,87,0.6,-7920.321741598024
4,600,87,0.8,-7964.076776355144
4,600,88,0.2,-7790.202123261656
4,600,88,0.4,-7811.02790132266
4,600,88,0.6,-7855.188468476869
4,600,88,0.8,-7897.557004504098
4,600,89,0.2,-7769.3872960067665
4,600,89,0.4,-7788.535618910179
4,600,89,0.6,-7832.91399151749
4,600,89,0.8,-7875.922653130604
4,600,90,0.2,-7780.2583199543
4,600,90,0.4,-7803.886611366513
4,600,90,0.6,-7850.611015501515
4,600,90,0.8,-7894.903471059809
4,600,91,0.2,-7758.007346513906
4,600,91,0.4,-7784.444889820309
4,600,91,0.6,-7830.9937274169515
4,600,91,0.8,-7874.961588928752
4,600,92,0.2,-7792.392013453015
4,600,92,0.4,-7812.483469199468
4,600,92,0.6,-7857.309859890854
4,600,92,0.8,-7900.594480655905
4,600,93,0.2,-7748.0923484143705
4,600,93,0.4,-7779.497241473508
4,600,93,0.6,-7828.666725698425
4,600,93,0.8,-7874.111593177096
4,600,94,0.2,-7805.739043241928
4,600,94,0.4,-7839.95528282506
4,600,94,0.6,-7889.492466922128
4,600,94,0.8,-7934.603968217757
4,600,95,0.2,-7767.397002913117
4,600,95,0.4,-7797.681936459768
4,600,95,0.6,-7846.091773723053
4,600,95,0.8,-7890.810839556408
4,600,96,0.2,-7817.916579928229
4,600,96,0.4,-7837.16798803889
4,600,96,0.6,-7880.776468883407
4,600,96,0.8,-7923.015713703203
4,600,97,0.2,-7758.816179696795
4,600,97,0.4,-7783.417908985189
4,600,97,0.6,-7829.1465179102715
4,600,97,0.8,-7872.422930414122
4,600,98,0.2,-7806.1482577039515
4,600,98,0.4,-7838.795335516938
4,600,98,0.6,-7888.21440941506
4,600,98,0.8,-7933.306254255883
4,600,99,0.2,-7762.689303977167
4,600,99,0.4,-7784.092058915464
4,600,99,0.6,-7830.152933950611
4,600,99,0.8,-7873.939225072943
4,600,100,0.2,-7854.258176940682
4,600,100,0.4,-7880.59387709069
4,600,100,0.6,-7927.219914123126
4,600,100,0.8,-7971.288261255907
4,600,101,0.2,-7810.273500625385
4,600,101,0.4,-7841.46616300298
4,600,101,0.6,-7890.047838974881
4,600,101,0.8,-7934.837547310904
4,600,102,0.2,-7800.657856813915
4,600,102,0.4,-7816.586992719901
4,600,102,0.6,-7857.2857621335925
4,600,102,0.8,-7897.983467957666
4,600,103,0.2,-7797.082079748692
4,600,103,0.4,-7825.1916444651715
4,600,103,0.6,-7872.399454943478
4,600,103,0.8,-7916.508477738044
4,600,104,0.2,-7763.947248258187
4,600,104,0.4,-7791.658958218427
4,600,104,0.6,-7839.865421574991
4,600,104,0.8,-7884.905419398935
4,600,105,0.2,-7833.149030793104
4,600,105,0.4,-7856.721961854068
4,600,105,0.6,-7902.155370745518
4,600,105,0.8,-7945.396805718358
4,600,106,0.2,-7780.152368236119
4,600,106,0.4,-7813.924691225804
4,600,106,0.6,-7861.8191783980765
4,600,106,0.8,-7905.612027069426
4,600,107,0.2,-7743.524429455842
4,600,107,0.4,-7773.039203438694
4,600,107,0.6,-7822.825298363513
4,600,107,0.8,-7868.773229865336
4,600,108,0.2,-7705.210206308794
4,600,108,0.4,-7727.967775920676
4,600,108,0.6,-7773.28058928482
4,600,108,0.8,-7816.507462269833
4,600,109,0.2,-7763.443792914978
4,600,109,0.4,-7785.814974965527
4,600,109,0.6,-7830.5668243645005
4,600,109,0.8,-7873.298926558383
4,600,110,0.2,-7760.183289862615
4,600,110,0.4,-7785.989194204488
4,600,110,0.6,-7832.902683338424
4,600,110,0.8,-7876.842214350017
4,600,111,0.2,-7758.473919020697
4,600,111,0.4,-7781.894579457828
4,600,111,0.6,-7827.47662587427
4,600,111,0.8,-7870.7147128505285
4,600,112,0.2,-7800.2106269343485
4,600,112,0.4,-7826.350696832601
4,600,112,0.6,-7873.041714255821
4,600,112,0.8,-7917.172862485338
4,600,113,0.2,-7758.334677516798
4,600,113,0.4,-7781.38298932385
4,600,113,0.6,-7827.360161069039
4,600,113,0.8,-7871.095679555378
4,600,114,0.2,-7798.983622912317
4,600,114,0.4,-7823.947635774421
4,600,114,0.6,-7869.189899781982
4,600,114,0.8,-7912.131685860687
4,600,115,0.2,-7778.701333629992
4,600,115,0.4,-7809.935619537958
4,600,115,0.6,-7858.631965903531
4,600,115,0.8,-7903.5191532997915
4,600,116,0.2,-7763.09372272808
4,600,116,0.4,-7786.5657839398455
4,600,116,0.6,-7832.631860893974
4,600,116,0.8,-7876.440205750982
4,600,117,0.2,-7763.122581648541
4,600,117,0.4,-7787.263616575306
4,600,117,0.6,-7833.147837870979
4,600,117,0.8,-7876.803622094474
4,600,118,0.2,-7767.4885886636175
4,600,118,0.4,-7799.562278620879
4,600,118,0.6,-7847.939980150789
4,600,118,0.8,-7892.5871709825815
4,600,119,0.2,-7759.886141563532
4,600,119,0.4,-7780.103310850823
4,600,119,0.6,-7823.691622750895
4,600,119,0.8,-7866.035173159183
4,600,120,0.2,-7727.748045205392
4,600,120,0.4,-7759.283415694895
4,600,120,0.6,-7808.355086858467
4,600,120,0.8,-7853.903252245905
4,600,121,0.2,-7806.937741771574
4,600,121,0.4,-7835.927097564235
4,600,121,0.6,-7884.136971459254
4,600,121,0.8,-7929.0517903139
4,600,122,0.2,-7857.389857018016
4,600,122,0.4,-7886.1360722196105
4,600,122,0.6,-7934.284785727289
4,600,122,0.8,-7979.2702954744955
4,600,123,0.2,-7775.607615890432
4,600,123,0.4,-7804.761847720628
4,600,123,0.6,-7851.934490449031
4,600,123,0.8,-7896.156372995955
4,600,124,0.2,-7800.4803175757725
4,600,124,0.4,-7830.094854179015
4,600,124,0.6,-7878.535138141599
4,600,124,0.8,-7923.634664101171
4,600,125,0.2,-7816.101562639572
4,600,125,0.4,-7843.875284086552
4,600,125,0.6,-7891.542987072257
4,600,125,0.8,-7935.976053746915
4,600,126,0.2,-7777.975085568087
4,600,126,0.4,-7799.1192538309815
4,600,126,0.6,-7843.485876009937
4,600,126,0.8,-7886.20804481902
4,600,127,0.2,-7797.428814251783
4,600,127,0.4,-7824.101242346983
4,600,127,0.6,-7869.857357580268
4,600,127,0.8,-7912.565902193016
4,600,128,0.2,-7782.571982819331
4,600,128,0.4,-7803.508573916329
4,600,128,0.6,-7847.875129662351
4,600,128,0.8,-7890.273420844015
4,600,129,0.2,-7776.592365534211
4,600,129,0.4,-7798.460040923174
4,600,129,0.6,-7842.233260923845
4,600,129,0.8,-7884.453097222667
4,600,130,0.2,-7788.435336176114
4,600,130,0.4,-7815.467512336893
4,600,130,0.6,-7862.068466869169
4,600,130,0.8,-7905.8594729212555
4,600,131,0.2,-7796.010094918943
4,600,131,0.4,-7818.987383869912
4,600,131,0.6,-7865.02479116347
4,600,131,0.8,-7908.866374832508
4,600,132,0.2,-7763.333288304349
4,600,132,0.4,-7789.2958647016085
4,600,132,0.6,-7836.580681448846
4,600,132,0.8,-7881.277027667677
4,600,133,0.2,-7751.735806509848
4,600,133,0.4,-7777.9999112703
4,600,133,0.6,-7823.8542439978
4,600,133,0.8,-7866.867821049944
4,600,134,0.2,-7772.980752407247
4,600,134,0.4,-7791.478455354491
4,600,134,0.6,-7835.0833433362195
4,600,134,0.8,-7877.308703769598
4,600,135,0.2,-7738.397688033426
4,600,135,0.4,-7763.771242302911
4,600,135,0.6,-7811.216301966312
4,600,135,0.8,-7855.85263143675
4,600,136,0.2,-7767.791799172216
4,600,136,0.4,-7791.95342991513
4,600,136,0.6,-7835.41995434993
4,600,136,0.8,-7876.822918509018
4,600,137,0.2,-7808.870452851527
4,600,137,0.4,-7834.967474765234
4,600,137,0.6,-7883.718585294194
4,600,137,0.8,-7929.427172624193
4,600,138,0.2,-7861.317643142883
4,600,138,0.4,-7885.944991113968
4,600,138,0.6,-7932.986038986804
4,600,138,0.8,-7977.634598812364
4,600,139,0.2,-7801.633186020942
4,600,139,0.4,-7831.920112266987
4,600,139,0.6,-7880.453153613674
4,600,139,0.8,-7925.465342520401
4,600,140,0.2,-7786.1634473102995
4,600,140,0.4,-7814.985438902714
4,600,140,0.6,-7862.529117168643
4,600,140,0.8,-7906.871608274879
4,600,141,0.2,-7848.543564106001
4,600,141,0.4,-7881.35031400555
4,600,141,0.6,-7931.011531853347
4,600,141,0.8,-7976.524282232874
4,600,142,0.2,-7844.197579243278
4,600,142,0.4,-7866.954142263253
4,600,142,0.6,-7912.055748655561
4,600,142,0.8,-7955.403552504765
4,600,143,0.2,-7833.9684181506955
4,600,143,0.4,-7857.933943440744
4,600,143,0.6,-7904.743656485995
4,600,143,0.8,-7949.178548672439
4,600,144,0.2,-7801.964512313242
4,600,144,0.4,-7821.936293905538
4,600,144,0.6,-7864.162693119814
4,600,144,0.8,-7905.010170557635
4,600,145,0.2,-7793.353767095842
4,600,145,0.4,-7819.912422378676
4,600,145,0.6,-7866.0380006697
4,600,145,0.8,-7909.529457975022
4,600,146,0.2,-7829.721548282682
4,600,146,0.4,-7858.238252003371
4,600,146,0.6,-7906.346455079897
4,600,146,0.8,-7951.04293226542
4,600,147,0.2,-7734.729712086098
4,600,147,0.4,-7756.536138040453
4,600,147,0.6,-7801.224312230915
4,600,147,0.8,-7844.273559505101
4,600,148,0.2,-7776.598219830218
4,600,148,0.4,-7797.436410435671
4,600,148,0.6,-7841.218183610189
4,600,148,0.8,-7883.255684890831
4,600,149,0.2,-7778.788479686659
4,600,149,0.4,-7802.389299028776
4,600,149,0.6,-7848.048126324814
4,600,149,0.8,-7891.732124269361
4,600,150,0.2,-7727.05108394242
4,600,150,0.4,-7749.434213088062
4,600,150,0.6,-7793.5420888681065
4,600,150,0.8,-7835.490757699004
4,600,151,0.2,-7825.442720198705
4,600,151,0.4,-7851.5555214354235
4,600,151,0.6,-7898.2852005889645
4,600,151,0.8,-7942.439199461227
4,600,152,0.2,-7793.722398656503
4,600,152,0.4,-7823.990491299813
4,600,152,0.6,-7872.168083515057
4,600,152,0.8,-7916.829923878372
4,600,153,0.2,-7786.910528785032
4,600,153,0.4,-7814.803525473834
4,600,153,0.6,-7861.46823874597
4,600,153,0.8,-7905.030506388361
4,600,154,0.2,-7782.807208390289
4,600,154,0.4,-7808.158004566073
4,600,154,0.6,-7854.25046592047
4,600,154,0.8,-7897.933429804605
4,600,155,0.2,-7708.182236078165
4,600,155,0.4,-7729.150879069922
4,600,155,0.6,-7774.294795930075
4,600,155,0.8,-7817.912154440791
4,600,156,0.2,-7782.947859853112
4,600,156,0.4,-7801.1221934734795
4,600,156,0.6,-7844.967526711839
4,600,156,0.8,-7887.736563372516
4,600,157,0.2,-7824.795467478335
4,600,157,0.4,-7855.215051813912
4,600,157,0.6,-7902.723071285508
4,600,157,0.8,-7946.685320574967
4,600,158,0.2,-7793.7041065254625
4,600,158,0.4,-7814.713264981069
4,600,158,0.6,-7860.021572534414
4,600,158,0.8,-7903.642255863736
4,600,159,0.2,-7759.576232117394
4,600,159,0.4,-7790.3044107930355
4,600,159,0.6,-7839.471080707331
4,600,159,0.8,-7884.813214052453
4,600,160,0.2,-7818.649950720074
4,600,160,0.4,-7849.023722704426
4,600,160,0.6,-7895.426021152784
4,600,160,0.8,-7938.566169672274
4,600,161,0.2,-7795.707440851085
4,600,161,0.4,-7822.896869575797
4,600,161,0.6,-7870.985309387396
4,600,161,0.8,-7916.025880179354
4,600,162,0.2,-7726.29828089702
4,600,162,0.4,-7759.033851235296
4,600,162,0.6,-7807.236154023579
4,600,162,0.8,-7851.593150223095
4,600,163,0.2,-7804.817792956189
4,600,163,0.4,-7833.405603931035
4,600,163,0.6,-7881.975930361
4,600,163,0.8,-7927.286207670403
4,600,164,0.2,-7857.330224836605
4,600,164,0.4,-7883.901502908807
4,600,164,0.6,-7930.586991871139
4,600,164,0.8,-7974.379396054624
4,600,165,0.2,-7723.035438167407
4,600,165,0.4,-7751.123463354811
4,600,165,0.6,-7798.240554254789
4,600,165,0.8,-7842.006307290884
4,600,166,0.2,-7727.438566530464
4,600,166,0.4,-7757.854530824233
4,600,166,0.6,-7806.4248466789495
4,600,166,0.8,-7851.511062876546
4,600,167,0.2,-7793.932428554812
4,600,167,0.4,-7816.54471317608
4,600,167,0.6,-7860.771822614951
4,600,167,0.8,-7902.860874239975
4,600,168,0.2,-7798.208856523098
4,600,168,0.4,-7824.21017397643
4,600,168,0.6,-7871.188920959126
4,600,168,0.8,-7915.498943726757
4,600,169,0.2,-7728.77709577967
4,600,169,0.4,-7748.177723835458
4,600,169,0.6,-7793.932213177289
4,600,169,0.8,-7837.9434265938535
4,600,170,0.2,-7777.586966932023
4,600,170,0.4,-7804.962788699081
4,600,170,0.6,-7851.664165941139
4,600,170,0.8,-7895.098552128397
4,600,171,0.2,-7765.079597114228
4,600,171,0.4,-7793.850910144612
4,600,171,0.6,-7841.904381044437
4,600,171,0.8,-7886.644847948562
4,600,172,0.2,-7818.326113282924
4,600,172,0.4,-7838.802793567539
4,600,172,0.6,-7882.660233981044
4,600,172,0.8,-7925.084038454915
4,600,173,0.2,-7857.815122416722
4,600,173,0.4,-7886.416207094032
4,600,173,0.6,-7934.8298428708395
4,600,173,0.8,-7979.882174407341
4,600,174,0.2,-7813.544822164439
4,600,174,0.4,-7845.5014149500685
4,600,174,0.6,-7893.71432905305
4,600,174,0.8,-7937.820050359106
4,600,175,0.2,-7817.3171666763465
4,600,175,0.4,-7841.454742661147
4,600,175,0.6,-7886.628297049642
4,600,175,0.8,-7929.713134624894
4,600,176,0.2,-7717.048130929113
4,600,176,0.4,-7744.290273858492
4,600,176,0.6,-7790.8637659968945
4,600,176,0.8,-7834.652291293912
4,600,177,0.2,-7781.767303791347
4,600,177,0.4,-7809.18511402299
4,600,177,0.6,-7856.158071353791
4,600,177,0.8,-7900.10288828098
4,600,178,0.2,-7816.767784154522
4,600,178,0.4,-7846.581912265722
4,600,178,0.6,-7895.38947734345
4,600,178,0.8,-7940.606253383913
4,600,179,0.2,-7826.6677739865745
4,600,179,0.4,-7853.304089138882
4,600,179,0.6,-7901.562344935381
4,600,179,0.8,-7946.660988152328
4,600,180,0.2,-7888.70133416951
4,600,180,0.4,-7910.394857555318
4,600,180,0.6,-7956.905309860332
4,600,180,0.8,-8000.974180675558
4,600,181,0.2,-7746.350967625657
4,600,181,0.4,-7769.306791925398
4,600,181,0.6,-7815.455888212685
4,600,181,0.8,-7859.54450048123
4,600,182,0.2,-7792.371795145716
4,600,182,0.4,-7822.824505354776
4,600,182,0.6,-7872.263086355225
4,600,182,0.8,-7917.845678454581
4,600,183,0.2,-7718.394469833631
4,600,183,0.4,-7743.97350799094
4,600,183,0.6,-7790.250976970582
4,600,183,0.8,-7833.823318634381
4,600,184,0.2,-7738.199485578653
4,600,184,0.4,-7772.543418371278
4,600,184,0.6,-7822.637962877517
4,600,184,0.8,-7868.543877384332
4,600,185,0.2,-7805.053399863521
4,600,185,0.4,-7829.706048679093
4,600,185,0.6,-7876.581374184087
4,600,185,0.8,-7920.742777513212
4,600,186,0.2,-7790.884518311187
4,600,186,0.4,-7813.9976415652445
4,600,186,0.6,-7859.982006686477
4,600,186,0.8,-7903.519209638696
4,600,187,0.2,-7793.918412187611
4,600,187,0.4,-7820.915159212406
4,600,187,0.6,-7867.731228654721
4,600,187,0.8,-7911.607278927028
4,600,188,0.2,-7744.843761463274
4,600,188,0.4,-7773.24101935564
4,600,188,0.6,-7821.743713879562
4,600,188,0.8,-7866.701469474016
4,600,189,0.2,-7758.51665115915
4,600,189,0.4,-7787.947171791707
4,600,189,0.6,-7836.442254483613
4,600,189,0.8,-7881.3894915394585
4,600,190,0.2,-7799.807882359567
4,600,190,0.4,-7828.792867793166
4,600,190,0.6,-7877.648666876207
4,600,190,0.8,-7922.9189993098835
4,600,191,0.2,-7835.527845229014
4,600,191,0.4,-7865.041661313504
4,600,191,0.6,-7913.115132404408
4,600,191,0.8,-7957.928562857439
4,600,192,0.2,-7827.812636796999
4,600,192,0.4,-7852.413745088331
4,600,192,0.6,-7898.971666807148
4,600,192,0.8,-7943.027254595271
4,600,193,0.2,-7827.2437194652075
4,600,193,0.4,-7852.10214795545
4,600,193,0.6,-7897.8149647862
4,600,193,0.8,-7941.116285486761
4,600,194,0.2,-7802.257931917166
4,600,194,0.4,-7826.909260859578
4,600,194,0.6,-7873.427674155994
4,600,194,0.8,-7917.482729132874
4,600,195,0.2,-7825.850029864185
4,600,195,0.4,-7852.035250295613
4,600,195,0.6,-7899.340741453826
4,600,195,0.8,-7943.873780462617
4,600,196,0.2,-7782.373753863826
4,600,196,0.4,-7809.025626553597
4,600,196,0.6,-7855.180549488593
4,600,196,0.8,-7898.655553835084
4,600,197,0.2,-7768.5097548167805
4,600,197,0.4,-7803.727256500389
4,600,197,0.6,-7854.192130503473
4,600,197,0.8,-7899.735839987551
4,600,198,0.2,-7781.903786831236
4,600,198,0.4,-7812.852440775138
4,600,198,0.6,-7860.4748318678885
4,600,198,0.8,-7904.291492535179
4,600,199,0.2,-7787.577174526775
4,600,199,0.4,-7810.433397092826
4,600,199,0.6,-7855.174435226071
4,600,199,0.8,-7897.90228576698
4,600,200,0.2,-7794.065702023191
4,600,200,0.4,-7818.02895436854
