p0,T,Iter,Tau,MDD
4,240,31,0.65,-3243.9966556761624
4,240,31,0.8,-3268.6137786656363
4,240,31,0.95,-3291.6150709616913
4,240,32,0.05,-3257.949540779462
4,240,32,0.2,-3150.3336719882927
4,240,32,0.35,-3166.41355576337
4,240,32,0.5,-3192.6205972081416
4,240,32,0.65,-3219.0345540451735
4,240,32,0.8,-3243.876572897306
4,240,32,0.95,-3266.9127263829687
4,240,33,0.05,-3309.3675116794984
4,240,33,0.2,-3201.322668689382
4,240,33,0.35,-3214.191741124637
4,240,33,0.5,-3237.669784572822
4,240,33,0.65,-3262.293078681124
4,240,33,0.8,-3286.0817740599978
4,240,33,0.95,-3308.559089302692
4,240,34,0.05,-3263.4926452061145
4,240,34,0.2,-3152.9210589901236
4,240,34,0.35,-3164.179581450896
4,240,34,0.5,-3187.2865196332177
4,240,34,0.65,-3211.977237979482
4,240,34,0.8,-3235.972488512338
4,240,34,0.95,-3258.6842721191315
4,240,35,0.05,-3296.3031149370554
4,240,35,0.2,-3195.7321785230442
4,240,35,0.35,-3214.3147309429423
4,240,35,0.5,-3241.5335694293117
4,240,35,0.65,-3268.7302307409673
4,240,35,0.8,-3294.392472033459
4,240,35,0.95,-3318.299655716927
4,240,36,0.05,-3275.7731448938143
4,240,36,0.2,-3178.5929653204084
4,240,36,0.35,-3193.8019424692416
4,240,36,0.5,-3218.485853808009
4,240,36,0.65,-3243.898601062022
4,240,36,0.8,-3268.2770654644655
4,240,36,0.95,-3291.2322126608724
4,240,37,0.05,-3266.9481791989156
4,240,37,0.2,-3172.231253245757
4,240,37,0.35,-3189.725167145042
4,240,37,0.5,-3215.0489208998015
4,240,37,0.65,-3240.3628126008416
4,240,37,0.8,-3264.3007868648847
4,240,37,0.95,-3286.650427932397
4,240,38,0.05,-3286.5422549618515
4,240,38,0.2,-3181.3307540180767
4,240,38,0.35,-3200.5937123737513
4,240,38,0.5,-3229.0443598633356
4,240,38,0.65,-3257.291998899821
4,240,38,0.8,-3283.806862348255
4,240,38,0.95,-3308.4183146126516
4,240,39,0.05,-3263.3633103672737
4,240,39,0.2,-3170.03331021382
4,240,39,0.35,-3192.1678349346466
4,240,39,0.5,-3221.111350154438
4,240,39,0.65,-3249.3288024568237
4,240,39,0.8,-3275.7123125034664
4,240,39,0.95,-3300.189052068832
4,240,40,0.05,-3246.8969446151314
4,240,40,0.2,-3140.4519228443287
4,240,40,0.35,-3152.1497989705485
4,240,40,0.5,-3174.425127006177
4,240,40,0.65,-3197.7674913740366
4,240,40,0.8,-3220.3629518006683
4,240,40,0.95,-3241.8321953372515
4,240,41,0.05,-3290.5221553856563
4,240,41,0.2,-3185.4987957163776
4,240,41,0.35,-3200.4844794389073
4,240,41,0.5,-3226.305572383522
4,240,41,0.65,-3252.7232657030645
4,240,41,0.8,-3277.77934988375
4,240,41,0.95,-3301.1557884607078
4,240,42,0.05,-3256.092480053555
4,240,42,0.2,-3158.4845393135793
4,240,42,0.35,-3179.583029593112
4,240,42,0.5,-3208.176337699115
4,240,42,0.65,-3236.2329691013833
4,240,42,0.8,-3262.5304662300164
4,240,42,0.95,-3286.963190535672
4,240,43,0.05,-3309.9397921618283
4,240,43,0.2,-3206.7653495390414
4,240,43,0.35,-3220.725149639721
4,240,43,0.5,-3244.343237063729
4,240,43,0.65,-3268.9570428920424
4,240,43,0.8,-3292.803912919122
4,240,43,0.95,-3315.4331123079846
4,240,44,0.05,-3293.775075371019
4,240,44,0.2,-3188.960965954556
4,240,44,0.35,-3204.0568806583015
4,240,44,0.5,-3229.896455986134
4,240,44,0.65,-3256.6397007740698
4,240,44,0.8,-3282.2489197082878
4,240,44,0.95,-3306.2702637281154
4,240,45,0.05,-3297.3247205967755
4,240,45,0.2,-3198.7900292325476
4,240,45,0.35,-3215.3518624252547
4,240,45,0.5,-3241.556221645421
4,240,45,0.65,-3268.085359226322
4,240,45,0.8,-3293.2219643500603
4,240,45,0.95,-3316.6853237549194
4,240,46,0.05,-3261.5521821094408
4,240,46,0.2,-3167.671878411312
4,240,46,0.35,-3187.4245050857635
4,240,46,0.5,-3215.2745653809106
4,240,46,0.65,-3243.0698149763793
4,240,46,0.8,-3269.2659876856287
4,240,46,0.95,-3293.616962222908
4,240,47,0.05,-3297.4689763007163
4,240,47,0.2,-3198.514837184608
4,240,47,0.35,-3219.726003376425
4,240,47,0.5,-3248.0143781553697
4,240,47,0.65,-3275.558342403642
4,240,47,0.8,-3301.2084525246873
4,240,47,0.95,-3324.942325547001
4,240,48,0.05,-3280.8669124599537
4,240,48,0.2,-3177.2074001721608
4,240,48,0.35,-3195.8560194194133
4,240,48,0.5,-3222.9522069382565
4,240,48,0.65,-3249.6130669421304
4,240,48,0.8,-3274.530538032628
4,240,48,0.95,-3297.6448076496745
4,240,49,0.05,-3227.9622304606296
4,240,49,0.2,-3138.8082647098154
4,240,49,0.35,-3157.8304941205724
4,240,49,0.5,-3185.4425371314383
4,240,49,0.65,-3212.92037397467
4,240,49,0.8,-3238.7120800986095
4,240,49,0.95,-3262.6417544425067
4,240,50,0.05,-3318.4217625907813
4,240,50,0.2,-3207.826168776958
4,240,50,0.35,-3219.0129118861614
4,240,50,0.5,-3241.927769680512
4,240,50,0.65,-3266.4386568252594
4,240,50,0.8,-3290.2821423922182
4,240,50,0.95,-3312.866494550428
4,240,51,0.05,-3260.4036082300217
4,240,51,0.2,-3160.9878264056815
4,240,51,0.35,-3181.143674070233
4,240,51,0.5,-3208.8280569537396
4,240,51,0.65,-3236.15327379889
4,240,51,0.8,-3261.779327881107
4,240,51,0.95,-3285.5596305277268
4,240,52,0.05,-3275.3988503241303
4,240,52,0.2,-3171.5127786404846
4,240,52,0.35,-3190.6889640113613
4,240,52,0.5,-3217.7943751246175
4,240,52,0.65,-3244.664110509847
4,240,52,0.8,-3270.000549888996
4,240,52,0.95,-3293.6344773069595
4,240,53,0.05,-3333.0514299991246
4,240,53,0.2,-3227.174812628459
4,240,53,0.35,-3241.356090965498
4,240,53,0.5,-3266.121673881681
4,240,53,0.65,-3291.8540222748807
4,240,53,0.8,-3316.5240733404835
4,240,53,0.95,-3339.6986741871497
4,240,54,0.05,-3263.0567261285296
4,240,54,0.2,-3158.6111970674383
4,240,54,0.35,-3176.1066169935602
4,240,54,0.5,-3203.984181787262
4,240,54,0.65,-3232.0990114291344
4,240,54,0.8,-3258.5341948030855
4,240,54,0.95,-3283.0268136173527
4,240,55,0.05,-3262.316932107746
4,240,55,0.2,-3171.663611841318
4,240,55,0.35,-3189.005058389742
4,240,55,0.5,-3215.5589571022147
4,240,55,0.65,-3242.631057568855
4,240,55,0.8,-3268.3611612177183
4,240,55,0.95,-3292.3755789824527
4,240,56,0.05,-3296.72694233717
4,240,56,0.2,-3187.6786169532975
4,240,56,0.35,-3201.446294409953
4,240,56,0.5,-3226.127935162872
4,240,56,0.65,-3251.892679827847
4,240,56,0.8,-3276.6755025914963
4,240,56,0.95,-3300.005451313368
4,240,57,0.05,-3271.6899384193703
4,240,57,0.2,-3173.4113870350666
4,240,57,0.35,-3190.6177283078823
4,240,57,0.5,-3217.2963554275566
4,240,57,0.65,-3244.601592560597
4,240,57,0.8,-3270.6671279091734
4,240,57,0.95,-3295.0713067222323
4,240,58,0.05,-3323.8325779184315
4,240,58,0.2,-3233.5388524664604
4,240,58,0.35,-3248.170872229247
4,240,58,0.5,-3272.5418340374226
4,240,58,0.65,-3297.817276974944
4,240,58,0.8,-3322.0813414026607
4,240,58,0.95,-3344.8944905765593
4,240,59,0.05,-3257.8084797629094
4,240,59,0.2,-3154.099724865931
4,240,59,0.35,-3167.289542553448
4,240,59,0.5,-3190.893873391564
4,240,59,0.65,-3215.7939192931262
4,240,59,0.8,-3240.0111884024336
4,240,59,0.95,-3263.004658598843
4,240,60,0.05,-3271.907905691877
4,240,60,0.2,-3160.9571819342245
4,240,60,0.35,-3178.0742803702433
4,240,60,0.5,-3204.726435320238
4,240,60,0.65,-3231.533316320836
4,240,60,0.8,-3256.857171625622
4,240,60,0.95,-3280.4580230052143
4,240,61,0.05,-3237.6813128974427
4,240,61,0.2,-3136.13200271397
4,240,61,0.35,-3155.132168713294
4,240,61,0.5,-3182.7206891927976
4,240,61,0.65,-3210.2898642689706
4,240,61,0.8,-3236.286325029253
4,240,61,0.95,-3260.4726409298955
4,240,62,0.05,-3298.850864221343
4,240,62,0.2,-3194.17969551102
4,240,62,0.35,-3209.54463576322
4,240,62,0.5,-3234.9371079884977
4,240,62,0.65,-3260.847242722527
4,240,62,0.8,-3285.43095745733
4,240,62,0.95,-3308.3643518954386
4,240,63,0.05,-3252.7180429869704
4,240,63,0.2,-3157.9641106145996
4,240,63,0.35,-3176.830599058817
4,240,63,0.5,-3203.645218135903
4,240,63,0.65,-3230.301216057129
4,240,63,0.8,-3255.403271432055
4,240,63,0.95,-3278.781889197175
4,240,64,0.05,-3263.279998244322
4,240,64,0.2,-3164.0899241442066
4,240,64,0.35,-3181.3074344284846
4,240,64,0.5,-3208.4527270594263
4,240,64,0.65,-3236.0024641928258
4,240,64,0.8,-3262.138059790066
4,240,64,0.95,-3286.526310079619
4,240,65,0.05,-3282.5056509582982
4,240,65,0.2,-3194.2169559243002
4,240,65,0.35,-3210.972108404935
4,240,65,0.5,-3236.61820524698
4,240,65,0.65,-3262.7146828291284
4,240,65,0.8,-3287.604562422724
4,240,65,0.95,-3310.972993292319
4,240,66,0.05,-3255.206921545022
4,240,66,0.2,-3142.932279276104
4,240,66,0.35,-3153.9985078595046
4,240,66,0.5,-3176.7406116525167
4,240,66,0.65,-3200.9051196077926
4,240,66,0.8,-3224.3280567910924
4,240,66,0.95,-3246.4895889798927
4,240,67,0.05,-3283.8181517643525
4,240,67,0.2,-3178.4042690245133
4,240,67,0.35,-3195.1289576300815
4,240,67,0.5,-3221.2300199522506
4,240,67,0.65,-3247.5817073619005
4,240,67,0.8,-3272.5265249063223
4,240,67,0.95,-3295.7954926264624
4,240,68,0.05,-3332.421351557875
4,240,68,0.2,-3231.2676494279813
4,240,68,0.35,-3245.555140615941
4,240,68,0.5,-3268.907911667252
4,240,68,0.65,-3293.1673001107592
4,240,68,0.8,-3316.6231805056623
4,240,68,0.95,-3338.834802243838
4,240,69,0.05,-3234.6461354416506
4,240,69,0.2,-3131.94193558162
4,240,69,0.35,-3150.2413005675344
4,240,69,0.5,-3176.882653470345
4,240,69,0.65,-3203.398292050593
4,240,69,0.8,-3228.4063584079786
4,240,69,0.95,-3251.7364830661218
4,240,70,0.05,-3268.7153901149713
4,240,70,0.2,-3168.290808498594
4,240,70,0.35,-3183.7735354259057
4,240,70,0.5,-3207.186399728913
4,240,70,0.65,-3230.915446022079
4,240,70,0.8,-3253.659025557994
4,240,70,0.95,-3275.179797551821
4,240,71,0.05,-3284.380332344703
4,240,71,0.2,-3185.8294627389387
4,240,71,0.35,-3199.935114204465
4,240,71,0.5,-3224.087910109197
4,240,71,0.65,-3249.340609170844
4,240,71,0.8,-3273.7400628617806
4,240,71,0.95,-3296.7881302584547
4,240,72,0.05,-3264.584074694415
4,240,72,0.2,-3163.099403183721
4,240,72,0.35,-3179.662323339676
4,240,72,0.5,-3205.7197718609787
4,240,72,0.65,-3232.183307087661
4,240,72,0.8,-3257.315587279406
4,240,72,0.95,-3280.804068462093
4,240,73,0.05,-3283.9013936004776
4,240,73,0.2,-3185.322874017742
4,240,73,0.35,-3205.3109528326686
4,240,73,0.5,-3232.7618628585014
4,240,73,0.65,-3259.670566628917
4,240,73,0.8,-3284.870154541911
4,240,73,0.95,-3308.303175349509
4,240,74,0.05,-3274.746750681571
4,240,74,0.2,-3192.870630839311
4,240,74,0.35,-3213.6595005508498
4,240,74,0.5,-3241.0306986302626
4,240,74,0.65,-3268.0476195728925
4,240,74,0.8,-3293.54922381142
4,240,74,0.95,-3317.3677201928886
4,240,75,0.05,-3308.511418774655
4,240,75,0.2,-3197.9317872876363
4,240,75,0.35,-3211.742671338241
4,240,75,0.5,-3237.1234731181403
4,240,75,0.65,-3263.6829862524764
4,240,75,0.8,-3289.206625949112
4,240,75,0.95,-3313.164275643584
4,240,76,0.05,-3286.3901651135666
4,240,76,0.2,-3175.9641603297414
4,240,76,0.35,-3190.373284339871
4,240,76,0.5,-3214.1941009940956
4,240,76,0.65,-3238.5521363742623
4,240,76,0.8,-3261.7968984720187
4,240,76,0.95,-3283.6418364349065
4,240,77,0.05,-3311.5617211907775
4,240,77,0.2,-3208.3282430429217
4,240,77,0.35,-3224.2371648551434
4,240,77,0.5,-3249.973533564402
4,240,77,0.65,-3276.290289259937
4,240,77,0.8,-3301.3462768765066
4,240,77,0.95,-3324.7801074877907
4,240,78,0.05,-3276.829509216775
4,240,78,0.2,-3172.3467787054706
4,240,78,0.35,-3187.35662772287
4,240,78,0.5,-3211.9274400297354
4,240,78,0.65,-3236.991685529557
4,240,78,0.8,-3260.8934820792683
4,240,78,0.95,-3283.3546916624846
4,240,79,0.05,-3298.9327154553403
4,240,79,0.2,-3189.5751686075455
4,240,79,0.35,-3202.5423784985114
4,240,79,0.5,-3226.237353408972
4,240,79,0.65,-3251.066187127754
4,240,79,0.8,-3275.008285128423
4,240,79,0.95,-3297.601743098053
4,240,80,0.05,-3318.9689124601455
4,240,80,0.2,-3221.158978641777
4,240,80,0.35,-3240.133108254943
4,240,80,0.5,-3267.3318503995297
4,240,80,0.65,-3294.472324923287
4,240,80,0.8,-3320.114609769049
4,240,80,0.95,-3344.0451289220755
4,240,81,0.05,-3292.6655411904258
4,240,81,0.2,-3195.445939165181
4,240,81,0.35,-3208.7044572914156
4,240,81,0.5,-3233.1442101390376
4,240,81,0.65,-3259.0756097598332
4,240,81,0.8,-3284.1918178423466
4,240,81,0.95,-3307.8786100912403
4,240,82,0.05,-3281.8237788270385
4,240,82,0.2,-3173.5711605738225
4,240,82,0.35,-3189.537138947723
4,240,82,0.5,-3215.970224895779
4,240,82,0.65,-3243.015059445076
4,240,82,0.8,-3268.698930198697
4,240,82,0.95,-3292.63076345804
4,240,83,0.05,-3274.746926821128
4,240,83,0.2,-3174.3379550443433
4,240,83,0.35,-3189.6608261846022
4,240,83,0.5,-3215.17098050563
4,240,83,0.65,-3241.2588141640563
4,240,83,0.8,-3266.068681114325
4,240,83,0.95,-3289.255350911483
4,240,84,0.05,-3252.9889442415374
4,240,84,0.2,-3153.989279335427
4,240,84,0.35,-3170.091257317813
4,240,84,0.5,-3195.7807765293437
4,240,84,0.65,-3222.155321264211
4,240,84,0.8,-3247.392348422015
4,240,84,0.95,-3271.0833464462185
4,240,85,0.05,-3284.799507115368
4,240,85,0.2,-3174.8687053843005
4,240,85,0.35,-3189.285581588424
4,240,85,0.5,-3214.190904715938
4,240,85,0.65,-3239.749731893744
4,240,85,0.8,-3264.0709821306846
4,240,85,0.95,-3286.8159077099162
4,240,86,0.05,-3280.3732425750904
4,240,86,0.2,-3173.281740246841
4,240,86,0.35,-3188.786563084975
4,240,86,0.5,-3214.66342341952
4,240,86,0.65,-3241.471593285808
4,240,86,0.8,-3267.2487880187027
4,240,86,0.95,-3291.5189205351717
4,240,87,0.05,-3265.9673515949753
4,240,87,0.2,-3161.5371208547213
4,240,87,0.35,-3178.5422839345783
4,240,87,0.5,-3204.9010038958977
4,240,87,0.65,-3231.663870821576
4,240,87,0.8,-3257.0671069804457
4,240,87,0.95,-3280.777738976022
4,240,88,0.05,-3271.4238247782678
4,240,88,0.2,-3181.1691797252442
4,240,88,0.35,-3199.854286277631
4,240,88,0.5,-3226.5213319329223
4,240,88,0.65,-3253.0970789566427
4,240,88,0.8,-3278.1595295573034
4,240,88,0.95,-3301.5234298717814
4,240,89,0.05,-3274.2358443578623
4,240,89,0.2,-3178.223047085551
4,240,89,0.35,-3197.3058982661805
4,240,89,0.5,-3224.7041293404773
4,240,89,0.65,-3251.8794138821186
4,240,89,0.8,-3277.404146030186
4,240,89,0.95,-3301.1334251980406
4,240,90,0.05,-3284.3779137255115
4,240,90,0.2,-3170.4775772306275
4,240,90,0.35,-3184.9868912485754
4,240,90,0.5,-3210.1008255974093
4,240,90,0.65,-3236.0663678690153
4,240,90,0.8,-3260.8913375160346
4,240,90,0.95,-3284.149739253474
4,240,91,0.05,-3285.978291973561
4,240,91,0.2,-3190.5620063586243
4,240,91,0.35,-3209.568661273759
4,240,91,0.5,-3237.18958967219
4,240,91,0.65,-3264.709318673592
4,240,91,0.8,-3290.677839993112
4,240,91,0.95,-3314.893635565143
4,240,92,0.05,-3269.551266987564
4,240,92,0.2,-3167.944725032553
4,240,92,0.35,-3183.7105335093365
4,240,92,0.5,-3209.5594384719197
4,240,92,0.65,-3235.9693948861795
4,240,92,0.8,-3261.1191573666856
4,240,92,0.95,-3284.658799868911
4,240,93,0.05,-3282.3537072487916
4,240,93,0.2,-3189.7606883104227
4,240,93,0.35,-3209.3614688283415
4,240,93,0.5,-3236.7836535136857
4,240,93,0.65,-3264.019997593513
4,240,93,0.8,-3289.720276066619
4,240,93,0.95,-3313.696802536261
4,240,94,0.05,-3261.957651870557
4,240,94,0.2,-3160.731353487882
4,240,94,0.35,-3175.7998965722713
4,240,94,0.5,-3200.510377804938
4,240,94,0.65,-3225.931707547278
4,240,94,0.8,-3250.268521220166
4,240,94,0.95,-3273.1338691166347
4,240,95,0.05,-3269.511370756893
4,240,95,0.2,-3167.4904338662664
4,240,95,0.35,-3186.0454429449974
4,240,95,0.5,-3212.6998847519317
4,240,95,0.65,-3239.501918121364
4,240,95,0.8,-3264.9728742907446
4,240,95,0.95,-3288.8275218291774
4,240,96,0.05,-3309.1601098988167
4,240,96,0.2,-3205.21494612655
4,240,96,0.35,-3219.132848476458
4,240,96,0.5,-3243.8529878058353
4,240,96,0.65,-3269.6801707415552
4,240,96,0.8,-3294.5345862522236
4,240,96,0.95,-3317.9452590032733
4,240,97,0.05,-3315.4058038109124
4,240,97,0.2,-3207.776354388766
4,240,97,0.35,-3222.4159060164493
4,240,97,0.5,-3246.5717397315884
4,240,97,0.65,-3271.5433686796177
4,240,97,0.8,-3295.6262337299586
4,240,97,0.95,-3318.414348198394
4,240,98,0.05,-3292.3668187592293
4,240,98,0.2,-3186.1136403330747
4,240,98,0.35,-3198.8950337275132
4,240,98,0.5,-3223.32644641748
4,240,98,0.65,-3249.062427815902
4,240,98,0.8,-3273.8064245254895
4,240,98,0.95,-3297.032097776944
4,240,99,0.05,-3307.772531879059
4,240,99,0.2,-3204.967940701147
4,240,99,0.35,-3221.0112899765777
4,240,99,0.5,-3246.983227679516
4,240,99,0.65,-3273.544707207272
4,240,99,0.8,-3298.867715199506
4,240,99,0.95,-3322.5819048998937
4,600,0,0.05,-8042.852281205173
4,600,0,0.2,-7801.672933287796
4,600,0,0.35,-7811.535279384091
4,600,0,0.5,-7842.337318954032
4,600,0,0.65,-7875.155844303884
4,600,0,0.8,-7906.388483292623
4,600,0,0.95,-7935.29492653453
4,600,1,0.05,-8045.415230562662
4,600,1,0.2,-7811.614989953791
4,600,1,0.35,-7827.457695893593
4,600,1,0.5,-7861.042620454749
4,600,1,0.65,-7895.382374129523
4,600,1,0.8,-7927.53148415823
4,600,1,0.95,-7957.026878415015
