True DGP (p0),Sample Size (T),Estimator,p=1,p=2,p=3,p=4,p=5,p=6,p=7,p=8,p=9,p=10,p=11,p=12
6,240,Hybrid-BMA (OLS W),0.1341174470150236,0.1410943861248213,0.12252371101485679,0.11049723428342925,0.0962760330666578,0.08460213752723166,0.07224495867797913,0.0620142332783843,0.05424253425985712,0.04718728239468445,0.040316766515884804,0.03488327584118995
6,240,SOTA-BMA (MDD W),0.01812144249637044,0.019617390021241136,0.04292681978044416,0.06665138312652906,0.07067504365627922,0.06698086585262887,0.22410260798605244,0.05215704901065907,0.19622228245674764,0.1702031045179492,0.039041877130538555,0.03330013396456022
6,480,Hybrid-BMA (OLS W),0.0939257707899589,0.11005538312153638,0.10804255752791492,0.10106257944688164,0.09490925655176741,0.08928687571261779,0.08160847942629867,0.07522872286025764,0.06919047132252304,0.06377968674320796,0.05857686744156092,0.05433334905547484
6,480,SOTA-BMA (MDD W),0.0,0.0,0.0,0.011025768794040875,0.08191078679859055,0.2841838371677749,0.2118714584354711,0.17286621244945427,0.09797791248305311,0.06948164860843804,0.039565486882836357,0.03111688838034076
8,96,Hybrid-BMA (OLS W),0.20256717907250293,0.18494777628980813,0.14140013627618472,0.11174719760163707,0.0873751018201368,0.06967373519000562,0.056411418076687064,0.0432779545074385,0.03299604182672578,0.026270193877801558,0.02219989982417067,0.021133365636901137
8,96,SOTA-BMA (MDD W),0.38465237896888627,0.13017461452585039,0.10853341276668926,0.07734714030919576,0.05824460443777074,0.05322688400448829,0.04563634131349663,0.03617781788386602,0.032150971214148324,0.028017737607826516,0.025721383973488613,0.020116712994293136
8,144,Hybrid-BMA (OLS W),0.170940075421386,0.16121156476932746,0.1316361533810178,0.10866338425678895,0.09305109081291613,0.07590076116397376,0.06439342232029621,0.0549682151800862,0.04569730159932785,0.03809469109226942,0.030536203706237247,0.024907136296372923
8,144,SOTA-BMA (MDD W),0.1080832567548286,0.1000883093484972,0.1140857823534369,0.10287389838460523,0.09985833592387248,0.09252377676480633,0.07737717102600557,0.0763531452564841,0.05101546351582016,0.06756605561405342,0.06566401511109232,0.044510789946497736
8,240,Hybrid-BMA (OLS W),0.13102641434945195,0.134550616570459,0.12186729532837022,0.10751147620816673,0.09487069818203876,0.08141256660935495,0.07324890791531127,0.06604911585972134,0.057780132124844286,0.05039654103839175,0.04362424577413791,0.037661990039751875
8,240,SOTA-BMA (MDD W),0.004040002747684015,0.01087266433870457,0.04671112633640538,0.09196941182918374,0.12586667033260202,0.13151275972049892,0.1127438072721661,0.10765876261646505,0.10371377527557935,0.1007444587170275,0.0907752426154338,0.07339131819824966
8,480,Hybrid-BMA (OLS W),0.09529944866547013,0.1082632981034232,0.10279968579573152,0.09684882335501704,0.091874450680422,0.08677508770287143,0.08180773151485453,0.07944976479284106,0.07293677359369793,0.06664375656935395,0.0611780799300974,0.056123099296219614
8,480,SOTA-BMA (MDD W),0.0,0.0,0.018620057643423747,0.02481374452795024,0.037746374958655834,0.05106145410525356,0.04969223753375268,0.05420903731819667,0.21075132758188236,0.20622949257349588,0.1832813334191306,0.1635949403382584
10,96,Hybrid-BMA (OLS W),0.202775119585569,0.1689114613188711,0.13935990360190048,0.10895590294576604,0.08766137017249861,0.06868718166594283,0.05372458937467273,0.04653592212436443,0.03761947685994355,0.03176258736228091,0.026671443339473216,0.02733504164871697
10,96,SOTA-BMA (MDD W),0.3952339437594772,0.1371379721040102,0.1040520936411736,0.08679505677173349,0.06859179244569122,0.05787677957238398,0.03942576131379004,0.03191421675271327,0.026853600221442356,0.021565976822553394,0.016411246031173155,0.014141560563858402
10,144,Hybrid-BMA (OLS W),0.15502980029160707,0.1579113984509436,0.13137966290691205,0.11112650555434392,0.09384379685184772,0.07828700118768163,0.06613947713351656,0.05738801567212781,0.04796835531057837,0.03952730824397384,0.03378882416448535,0.027609854231982214
10,144,SOTA-BMA (MDD W),0.31664133397107597,0.1140869329316773,0.09320342566314085,0.08461191489426523,0.07133603604112818,0.06733059268640783,0.053992142609911295,0.04834169265763474,0.04611569915253461,0.040612097261383394,0.03623743836260765,0.02749069376823296
10,240,Hybrid-BMA (OLS W),0.12389588436965521,0.13772165133479386,0.12373988949284692,0.10750616026322024,0.09503967649393377,0.08253846037300869,0.07255383349702216,0.06585405409961521,0.05758955721573783,0.051036711274196,0.043911447429280444,0.03861267415668952
10,240,SOTA-BMA (MDD W),0.17616173154327397,0.06176718635345763,0.09934113183693968,0.10092256226043236,0.09246648310372318,0.08635089777589913,0.08056361395926574,0.07144183577184876,0.0646238262671243,0.0585467993193287,0.05746782523423638,0.05034610657447021
10,480,Hybrid-BMA (OLS W),0.09565705707654801,0.11010624865832117,0.10301672692347483,0.09653969923959616,0.09124139666404259,0.08625576769075838,0.0804078320997196,0.07764672719804744,0.07270773788594809,0.06786091824287742,0.061912982380005664,0.056646905940660644
10,480,SOTA-BMA (MDD W),0.0,0.0,0.0,0.0013030155785758234,0.0013714787008291874,0.009475358796361525,0.02109019153764079,0.0552873136948848,0.06010803192861196,0.10007742053245097,0.3883106265330535,0.3629765626975915
