True DGP (p0),Sample Size (T),Estimator,Lag Detection Rate (%),Mean Evaluated Lag,Avg Opt Tau,Fail Rate (%),Geom Mean MSE Ratio,5th Percentile,95th Percentile
4,600,"Joint (p, tau) Grid BMA",N/A,4.03,N/A,0.0,1.1131698997238864,0.03609997740013812,31.702548057032
4,600,"Geom (p, tau) Grid BMA (th=0.5)",N/A,3.75,N/A,0.0,1.1093073310018553,0.029352522993000653,31.249188480640164
4,600,"BVAR-WN (MDD tau, p_max)",N/A,12.0,0.2,0.0,1.1328197870753685,0.03186119816914579,29.017331850627965
10,240,AIC,7.8,6.54,N/A,0.0,1.0331231595562453,0.06009070902642685,15.382222165720135
10,240,SIC (BIC),0.0,1.96,N/A,0.0,1.0183309442221649,0.0654620816102506,15.01165268845175
10,240,HQC,0.0,2.07,N/A,0.0,1.020660514702664,0.06948672933031474,15.01165268845175
10,240,OLS BMA (BIC-W),N/A,1.96,N/A,0.0,1.010418157073306,0.05645434591284759,12.303605287695557
10,240,"OLS BMA (Geom-W, th=0.5)",N/A,1.95,N/A,0.0,0.8421621086258558,0.05799461662065123,13.818547130730535
10,240,OLS BMA (AIC-W),N/A,6.58,N/A,0.0,0.9794081735525417,0.06831628567557879,14.386923231884404
10,240,"OLS BMA (Geom-AIC-W, th=0.5)",N/A,5.62,N/A,0.0,0.9816077936742453,0.07559169911975956,13.492700385694722
10,240,"BVAR-WN (tau=0.20, p_max)",N/A,12.0,N/A,0.0,0.8951663634648082,0.051283049756824094,13.600821821049301
10,240,"BVAR-WN (tau=0.40, p_max)",N/A,12.0,N/A,0.0,0.8866949610514361,0.044762911711455855,13.987233046476366
10,240,"BVAR-WN (tau=0.60, p_max)",N/A,12.0,N/A,0.0,0.8675271633155107,0.053439907480031364,13.551955455935877
10,240,"BVAR-WN (tau=0.80, p_max)",N/A,12.0,N/A,0.0,0.9470903100393335,0.06064711035501118,14.414652572046052
10,240,"Joint (p, tau) Grid BMA",N/A,8.97,N/A,0.0,0.8003784739493555,0.04763024603214044,15.053626643484561
10,240,"Geom (p, tau) Grid BMA (th=0.5)",N/A,5.51,N/A,0.0,0.8487011925297293,0.04797443540529049,14.277016667421174
10,240,"BVAR-WN (MDD tau, p_max)",N/A,12.0,0.2,0.0,0.8951663634648082,0.051283049756824094,13.600821821049301
10,600,AIC,34.0,9.16,N/A,0.0,1.0357695036217018,0.037077517223128825,26.84962104813756
10,600,SIC (BIC),0.0,2.02,N/A,0.0,1.2601668532582366,0.042887183641720145,33.2841628428762
10,600,HQC,0.0,4.03,N/A,0.0,1.2585134006847156,0.03920624644107103,31.947026960371186
10,600,OLS BMA (BIC-W),N/A,2.02,N/A,0.0,1.293017646579991,0.043805065726209826,29.282312854704507
10,600,"OLS BMA (Geom-W, th=0.5)",N/A,2.02,N/A,0.0,1.0999980420405773,0.0411885222902495,31.614604469110375
10,600,OLS BMA (AIC-W),N/A,9.16,N/A,0.0,0.8827858597441244,0.027109574461385406,29.5492231512404
10,600,"OLS BMA (Geom-AIC-W, th=0.5)",N/A,9.06,N/A,0.0,0.8747922036651772,0.028658891926362805,33.337886302104565
10,600,"BVAR-WN (tau=0.20, p_max)",N/A,12.0,N/A,0.0,0.8097177929597574,0.025045158113362394,32.69215762609137
10,600,"BVAR-WN (tau=0.40, p_max)",N/A,12.0,N/A,0.0,0.8954498038307017,0.027976739225365886,29.262712729531533
10,600,"BVAR-WN (tau=0.60, p_max)",N/A,12.0,N/A,0.0,0.8482066480486258,0.02906293097562759,27.804537107380025
10,600,"BVAR-WN (tau=0.80, p_max)",N/A,12.0,N/A,0.0,0.8188859345882531,0.026394059257631216,25.83691474779957
10,600,"Joint (p, tau) Grid BMA",N/A,10.09,N/A,0.0,0.8776398231278513,0.030061059005897228,28.760817967584636
10,600,"Geom (p, tau) Grid BMA (th=0.5)",N/A,9.65,N/A,0.0,0.9637285767631583,0.028970297164692498,27.949789013463313
10,600,"BVAR-WN (MDD tau, p_max)",N/A,12.0,0.2924,0.0,0.8249579311337907,0.025778377160461552,31.402135801183412
