True DGP (p0),Sample Size (T),Estimator,p=1,p=2,p=3,p=4,p=5,p=6,p=7,p=8,p=9,p=10,p=11,p=12
4,96,OLS-BMA,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,96,Joint-BMA,0.031379289778078565,0.1461018277507432,0.08698964199841783,0.07535197532888363,0.08453001916078759,0.06911139399188018,0.05930299214092333,0.05536035727368636,0.07275119779873551,0.0859948727043949,0.10385194008301539,0.12927449199045343
4,96,Geom-BMA,0.10005409565595096,0.3929816358111833,0.19000242523271366,0.09917201058731409,0.07956144700849543,0.06552770701822576,0.03193548080370694,0.01702276770730584,0.012528071103048034,0.006705894643723095,0.004508464428332994,0.0
4,144,OLS-BMA,0.5453451370749971,0.45465486292500285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,144,Joint-BMA,0.0,0.21773753404610735,0.3623337269371951,0.15347249689495115,0.10679025856753763,0.06021249875469337,0.032045271451012866,0.01884886753891129,0.01437162023670513,0.010963390841733537,0.014189349280160187,0.009034985450992416
4,144,Geom-BMA,0.0,0.38761440205280695,0.4368138488869852,0.11572639880221094,0.04627897068825024,0.011373917583390219,0.0021924619863563583,0.0,0.0,0.0,0.0,0.0
4,240,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,240,Joint-BMA,0.0,0.04772463400368958,0.16845573516331466,0.22405885062899983,0.18724557370519287,0.1013807104964175,0.0557581356791811,0.031954941329511946,0.03476589869632647,0.06651415136208091,0.04611492746926114,0.036026441466023906
4,240,Geom-BMA,0.0,0.2627668441324805,0.319185108019525,0.23232924404585606,0.09976957848846688,0.03879467792212119,0.017413519250829006,0.0052268545208222685,0.009048277405710329,0.011346056128532307,0.004119840085656594,0.0
4,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,480,Joint-BMA,0.0,0.0,0.20194522267562612,0.5547631595336711,0.16804240338104623,0.06053381420495789,0.014715400204698664,0.0,0.0,0.0,0.0,0.0
4,480,Geom-BMA,0.0,0.013334671764080142,0.34562809887773677,0.5404447912927505,0.08723845940255419,0.013353978662878466,0.0,0.0,0.0,0.0,0.0,0.0
6,96,OLS-BMA,0.8120482945463582,0.1879517054536419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,96,Joint-BMA,0.0,0.05130179752865527,0.06581355958393169,0.052529100904688264,0.06286377625379216,0.09384740548290495,0.1330345176287647,0.10455675372191257,0.1040954252266455,0.1106962587031656,0.11791742947735862,0.10334397548818071
6,96,Geom-BMA,0.03284789488645672,0.35943130519876076,0.25051378762115345,0.11527471307563028,0.06857586940847733,0.0614509697214932,0.05102796672929869,0.026790001314443146,0.015502823913587685,0.010366980958985871,0.005591822589898281,0.0026258645818145595
6,144,OLS-BMA,0.5999219225330471,0.4000780774669529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,144,Joint-BMA,0.0,0.1382443740618839,0.11306102874905533,0.047203278799664475,0.04231326396275697,0.03947331194553162,0.03992459389506177,0.05334709682322743,0.09052834247403997,0.12129612598198587,0.1638336545584229,0.15077492874836979
6,144,Geom-BMA,0.0020537980062987557,0.3877942031856056,0.24818843338410645,0.058492890137165056,0.05831852935897451,0.04099119644868281,0.05971458404239456,0.04608102500683671,0.04048447651544544,0.02695795909439338,0.020778201972016682,0.01014470284808006
6,240,OLS-BMA,0.004993166071004256,0.9950068339289958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,240,Joint-BMA,0.0,0.06725593040009796,0.10169185130501383,0.09964040520831521,0.12602623675432514,0.18256309860947093,0.1651512199266591,0.10160482499935515,0.06827067032012661,0.04052619324585235,0.027150278951844853,0.02011929027893886
6,240,Geom-BMA,0.0,0.2725191471202792,0.23548191176052108,0.19046330795282365,0.11885873206986704,0.09864922512473066,0.05184908240971231,0.02177419616096382,0.008111288977542885,0.0022931084235593515,0.0,0.0
6,480,OLS-BMA,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,480,Joint-BMA,0.0,0.0,0.0045947473272896,0.01751714993015493,0.2030852509126734,0.5765577885631117,0.11475096653331603,0.04980751220731466,0.016589780706616604,0.010959676051489623,0.0035116841346819845,0.002625443633351608
6,480,Geom-BMA,0.0,0.024447542024078752,0.0300975384939682,0.0463611905044244,0.2615439073953698,0.561312904497183,0.05935517604796721,0.014700076937604296,0.002181664099404294,0.0,0.0,0.0
8,96,OLS-BMA,0.7817139389560095,0.2182860610439905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,96,Joint-BMA,0.00218757504780258,0.027223019022410415,0.05409671064998149,0.06773034637048078,0.10792720461915514,0.093115716944142,0.09347768200447937,0.09870963909972436,0.10864398560965216,0.1124907706151346,0.11308107878562505,0.121316271231412
8,96,Geom-BMA,0.04535444569333146,0.24540388948725136,0.23276770301295557,0.1407888864334261,0.12817739437812292,0.07978350453730958,0.05809214866871702,0.03942598696891821,0.019028642633636995,0.008467985166833428,0.002709413019497322,0.0
8,144,OLS-BMA,0.790640806124783,0.20935919387521693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,144,Joint-BMA,0.002754949259333217,0.08923505754090165,0.05158618813834004,0.014623466215714684,0.014155442784723934,0.015028483397879539,0.021273464094737057,0.045961685586291504,0.11959042341883937,0.17583025083876,0.23207444019607104,0.21788614852840796
8,144,Geom-BMA,0.018145956477691898,0.3505724963300853,0.12837010777337632,0.06049095650588654,0.06278074700104565,0.05624863467050223,0.04140390942474648,0.03939642073442336,0.07152337011276187,0.07645017370411596,0.06567402751879996,0.028943199746564376
8,240,OLS-BMA,0.13855360698352354,0.8614463930164764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,240,Joint-BMA,0.0,0.0,0.028292245497584818,0.04864399336810858,0.10522662119613105,0.08947695035803485,0.05344754222388979,0.10177919730434389,0.13112481558299444,0.13154706694043622,0.15608540752151545,0.15437616000696097
8,240,Geom-BMA,0.0,0.004701029813570193,0.13810384199381842,0.147167608247534,0.23971227920197702,0.16144432038461162,0.06469352134338242,0.08406284649520983,0.06381285861172152,0.03874875633851582,0.03615797602244507,0.021394961547214066
8,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,480,Joint-BMA,0.0,0.0,0.0,0.0,0.0033283049262989375,0.0321661251819836,0.014032332690304516,0.5371882104857739,0.12180292655230404,0.060541714543075206,0.10042766412485096,0.1305127214954088
8,480,Geom-BMA,0.0,0.00767210666113427,0.04987572681363624,0.0156935513950466,0.04717147930039546,0.09554518742052023,0.02248350347430641,0.5874942149858957,0.09922343241998977,0.024331084948122722,0.031087189986318854,0.019422522594633774
