p0,T,Iter,Tau,MDD
4,240,482,0.8,-3256.470628660859
4,240,483,0.2,-3183.675200642589
4,240,483,0.4,-3201.052624980264
4,240,483,0.6,-3232.2236381039884
4,240,483,0.8,-3263.7241026221936
4,240,484,0.2,-3107.528820037512
4,240,484,0.4,-3132.0075642106503
4,240,484,0.6,-3166.889134473484
4,240,484,0.8,-3200.393498534916
4,240,485,0.2,-3159.307047917396
4,240,485,0.4,-3183.2335751385663
4,240,485,0.6,-3218.0632083953524
4,240,485,0.8,-3251.24053658289
4,240,486,0.2,-3165.67573091325
4,240,486,0.4,-3189.41398042446
4,240,486,0.6,-3224.0310294270475
4,240,486,0.8,-3256.972015330943
4,240,487,0.2,-3173.208210530548
4,240,487,0.4,-3206.2826492528047
4,240,487,0.6,-3245.6728942736145
4,240,487,0.8,-3282.28666055532
4,240,488,0.2,-3138.344196672546
4,240,488,0.4,-3157.070989567924
4,240,488,0.6,-3189.7327738275026
4,240,488,0.8,-3221.8957848455257
4,240,489,0.2,-3157.4458757714624
4,240,489,0.4,-3188.795559091147
4,240,489,0.6,-3226.188271171808
4,240,489,0.8,-3260.454044898513
4,240,490,0.2,-3132.1367348780486
4,240,490,0.4,-3161.561825840228
4,240,490,0.6,-3198.967279241804
4,240,490,0.8,-3233.6507519837696
4,240,491,0.2,-3201.776700714253
4,240,491,0.4,-3228.86097044252
4,240,491,0.6,-3264.463598583328
4,240,491,0.8,-3297.862959834506
4,240,492,0.2,-3179.488623792721
4,240,492,0.4,-3211.424260401932
4,240,492,0.6,-3252.3138094550586
4,240,492,0.8,-3290.212276770155
4,240,493,0.2,-3172.3404450903245
4,240,493,0.4,-3195.012435177183
4,240,493,0.6,-3229.401408264225
4,240,493,0.8,-3262.7837728195545
4,240,494,0.2,-3178.390289477359
4,240,494,0.4,-3214.403873573324
4,240,494,0.6,-3255.783046581263
4,240,494,0.8,-3293.448362765782
4,240,495,0.2,-3187.751386944444
4,240,495,0.4,-3209.2098155855792
4,240,495,0.6,-3240.294181104212
4,240,495,0.8,-3270.570416995287
4,240,496,0.2,-3177.20335819075
4,240,496,0.4,-3204.2345843211133
4,240,496,0.6,-3241.128912441759
4,240,496,0.8,-3276.196489931899
4,240,497,0.2,-3191.615885834546
4,240,497,0.4,-3220.301714448983
4,240,497,0.6,-3257.3321746326947
4,240,497,0.8,-3291.7286866784443
4,240,498,0.2,-3187.1124760691728
4,240,498,0.4,-3212.7355578226934
4,240,498,0.6,-3249.147432227167
4,240,498,0.8,-3283.933636773684
4,240,499,0.2,-3190.0677649006248
4,240,499,0.4,-3216.5163261425505
4,240,499,0.6,-3253.9371527782505
4,240,499,0.8,-3289.567357620197
10,240,0,0.2,-3184.5902514483214
10,240,0,0.4,-3206.482504758449
10,240,0,0.6,-3237.526389468798
10,240,0,0.8,-3267.9362083262304
10,240,1,0.2,-3173.0419213531786
10,240,1,0.4,-3196.862322108996
10,240,1,0.6,-3229.7636691172347
10,240,1,0.8,-3261.500643880635
10,240,2,0.2,-3225.183338677619
10,240,2,0.4,-3240.668987234868
10,240,2,0.6,-3269.415551386982
10,240,2,0.8,-3299.173647440798
10,240,3,0.2,-3192.883100403596
10,240,3,0.4,-3209.5010691524176
10,240,3,0.6,-3238.4859840835925
10,240,3,0.8,-3267.8465548508457
10,240,4,0.2,-3166.9013932460525
10,240,4,0.4,-3184.399009683536
10,240,4,0.6,-3215.9089403005937
10,240,4,0.8,-3247.1311376168696
10,240,5,0.2,-3164.740681854235
10,240,5,0.4,-3186.823672202566
10,240,5,0.6,-3219.6826571409647
10,240,5,0.8,-3251.4908906910982
10,240,6,0.2,-3197.9886432783896
10,240,6,0.4,-3217.022642872308
10,240,6,0.6,-3247.5004120875174
10,240,6,0.8,-3277.9732812511934
10,240,7,0.2,-3178.194188610433
10,240,7,0.4,-3195.412057539005
10,240,7,0.6,-3224.6435488541365
10,240,7,0.8,-3253.503789946209
10,240,8,0.2,-3206.512440447287
10,240,8,0.4,-3223.345554641385
10,240,8,0.6,-3251.9213458735658
10,240,8,0.8,-3280.3839132785224
10,240,9,0.2,-3227.9992918083635
10,240,9,0.4,-3243.414051929349
10,240,9,0.6,-3272.7649788081826
10,240,9,0.8,-3302.8216237193183
10,240,10,0.2,-3192.3870685738457
10,240,10,0.4,-3214.410003042788
10,240,10,0.6,-3245.225835464064
10,240,10,0.8,-3275.134823726633
10,240,11,0.2,-3219.8421737220683
10,240,11,0.4,-3235.9553147212
10,240,11,0.6,-3264.5880047920373
10,240,11,0.8,-3293.2858752187904
10,240,12,0.2,-3197.085318830806
10,240,12,0.4,-3214.470294955994
10,240,12,0.6,-3243.599364874845
10,240,12,0.8,-3272.3305359241244
10,240,13,0.2,-3194.9117467293227
10,240,13,0.4,-3211.227620042388
10,240,13,0.6,-3241.066974745004
10,240,13,0.8,-3270.4429855064445
10,240,14,0.2,-3241.4032662390064
10,240,14,0.4,-3253.713037542057
10,240,14,0.6,-3281.670784568566
10,240,14,0.8,-3310.594850823146
10,240,15,0.2,-3218.59118163887
10,240,15,0.4,-3236.92196959279
10,240,15,0.6,-3266.5443369734976
10,240,15,0.8,-3295.9594091946547
10,240,16,0.2,-3200.9822936064443
10,240,16,0.4,-3223.7743956846
10,240,16,0.6,-3256.39394867835
10,240,16,0.8,-3287.690818512111
10,240,17,0.2,-3157.964583147668
10,240,17,0.4,-3181.729583478174
10,240,17,0.6,-3214.865369486787
10,240,17,0.8,-3246.646598237322
10,240,18,0.2,-3221.4354834182936
10,240,18,0.4,-3235.862175759031
10,240,18,0.6,-3262.208220323603
10,240,18,0.8,-3288.838511110176
10,240,19,0.2,-3197.394032192348
10,240,19,0.4,-3215.6128599495523
10,240,19,0.6,-3243.755414202903
10,240,19,0.8,-3271.727777649229
10,240,20,0.2,-3211.8735568199418
10,240,20,0.4,-3225.7667642651104
10,240,20,0.6,-3252.6746574230683
10,240,20,0.8,-3280.286701934957
10,240,21,0.2,-3232.40913812479
10,240,21,0.4,-3243.104820939648
10,240,21,0.6,-3268.6076916045395
10,240,21,0.8,-3295.8967036818167
10,240,22,0.2,-3231.1172830313426
10,240,22,0.4,-3245.810223655785
10,240,22,0.6,-3273.902472554581
10,240,22,0.8,-3302.881816636916
10,240,23,0.2,-3187.0537742156384
10,240,23,0.4,-3215.4478049363306
10,240,23,0.6,-3250.793410879588
10,240,23,0.8,-3284.3118662397096
10,240,24,0.2,-3218.8301458521973
10,240,24,0.4,-3238.182743541708
10,240,24,0.6,-3267.205295108058
10,240,24,0.8,-3295.9093930469853
10,240,25,0.2,-3180.6879637731063
10,240,25,0.4,-3204.4654505943554
10,240,25,0.6,-3238.225795117291
10,240,25,0.8,-3271.1746665024884
10,240,26,0.2,-3208.874755135127
10,240,26,0.4,-3227.7668447489605
10,240,26,0.6,-3258.632391774573
10,240,26,0.8,-3289.219191966801
10,240,27,0.2,-3201.826128867624
10,240,27,0.4,-3224.400360938065
10,240,27,0.6,-3258.3909885142884
10,240,27,0.8,-3291.4206907004764
10,240,28,0.2,-3183.42669530639
10,240,28,0.4,-3203.517573325279
10,240,28,0.6,-3235.8556687109917
10,240,28,0.8,-3267.7374235606903
10,240,29,0.2,-3163.716682407606
10,240,29,0.4,-3183.979413670024
10,240,29,0.6,-3212.812864697364
10,240,29,0.8,-3241.411056098597
10,240,30,0.2,-3226.7208167511294
10,240,30,0.4,-3245.2986893401985
10,240,30,0.6,-3276.002848087062
10,240,30,0.8,-3306.8763381081058
10,240,31,0.2,-3184.1549001206868
10,240,31,0.4,-3207.659242671528
10,240,31,0.6,-3239.7927361055163
10,240,31,0.8,-3270.595632787573
10,240,32,0.2,-3160.345916894873
10,240,32,0.4,-3169.119063394126
10,240,32,0.6,-3192.55251858658
10,240,32,0.8,-3218.072766887989
10,240,33,0.2,-3227.6971280567195
10,240,33,0.4,-3248.4823748334384
10,240,33,0.6,-3279.6953642642998
10,240,33,0.8,-3310.093856212605
10,240,34,0.2,-3170.1064127040745
10,240,34,0.4,-3190.1310781989423
10,240,34,0.6,-3221.130410028086
10,240,34,0.8,-3251.756475186668
10,240,35,0.2,-3206.807819749388
10,240,35,0.4,-3220.537102889084
10,240,35,0.6,-3247.9022390663717
10,240,35,0.8,-3275.4434553277924
10,240,36,0.2,-3199.7352859278008
10,240,36,0.4,-3213.912890175281
10,240,36,0.6,-3240.448568522393
10,240,36,0.8,-3268.065256524747
10,240,37,0.2,-3167.883191813378
10,240,37,0.4,-3182.789496901659
10,240,37,0.6,-3210.6407672059386
10,240,37,0.8,-3238.927931977716
10,240,38,0.2,-3166.926901260734
10,240,38,0.4,-3176.771609105662
10,240,38,0.6,-3202.8040630736004
10,240,38,0.8,-3231.052609901252
10,240,39,0.2,-3194.7935351466904
10,240,39,0.4,-3216.704318861085
10,240,39,0.6,-3248.707339760388
10,240,39,0.8,-3279.456919164383
10,240,40,0.2,-3205.132734090086
10,240,40,0.4,-3225.015767201495
10,240,40,0.6,-3253.744622002084
10,240,40,0.8,-3281.792397648347
10,240,41,0.2,-3188.110937316612
10,240,41,0.4,-3203.8930925295617
10,240,41,0.6,-3232.151080964108
10,240,41,0.8,-3261.041435874472
10,240,42,0.2,-3200.5068456554827
10,240,42,0.4,-3215.0495790646573
10,240,42,0.6,-3241.4128673118275
10,240,42,0.8,-3268.198963988248
10,240,43,0.2,-3220.530584990885
10,240,43,0.4,-3233.356601059494
10,240,43,0.6,-3260.0513887940565
10,240,43,0.8,-3287.680286029384
10,240,44,0.2,-3174.378818133019
10,240,44,0.4,-3194.8926709972397
10,240,44,0.6,-3226.3969963857367
10,240,44,0.8,-3257.081702840198
10,240,45,0.2,-3186.3640942218262
10,240,45,0.4,-3202.8707062926555
10,240,45,0.6,-3232.300337021893
10,240,45,0.8,-3261.696032002652
10,240,46,0.2,-3133.6371464866907
10,240,46,0.4,-3146.3447510504566
10,240,46,0.6,-3174.631585773159
10,240,46,0.8,-3203.924649059655
10,240,47,0.2,-3151.5593555632613
10,240,47,0.4,-3174.6172791803538
10,240,47,0.6,-3206.838414862229
10,240,47,0.8,-3237.830891873652
10,240,48,0.2,-3157.6933522969275
10,240,48,0.4,-3170.7123277651945
10,240,48,0.6,-3199.648744087957
10,240,48,0.8,-3230.0202593276053
10,240,49,0.2,-3217.8267744827854
10,240,49,0.4,-3236.3421759753573
10,240,49,0.6,-3264.376613624738
10,240,49,0.8,-3292.5450785517087
10,240,50,0.2,-3232.345677828081
10,240,50,0.4,-3247.4179852729894
10,240,50,0.6,-3272.8295462920178
10,240,50,0.8,-3298.8440754742
10,240,51,0.2,-3174.322011618516
10,240,51,0.4,-3196.9859316995853
10,240,51,0.6,-3227.986152791652
10,240,51,0.8,-3257.188174776385
10,240,52,0.2,-3218.42134838114
10,240,52,0.4,-3236.771091114512
10,240,52,0.6,-3266.1061703610776
10,240,52,0.8,-3295.316256247409
10,240,53,0.2,-3139.5950096694746
10,240,53,0.4,-3161.2636526475467
10,240,53,0.6,-3192.379995139961
10,240,53,0.8,-3222.704357694347
10,240,54,0.2,-3211.2669823078368
10,240,54,0.4,-3229.7575322286293
10,240,54,0.6,-3259.5889313040607
10,240,54,0.8,-3288.7898613914085
10,240,55,0.2,-3206.840520846582
10,240,55,0.4,-3226.252606232309
10,240,55,0.6,-3256.7852974253337
10,240,55,0.8,-3286.5751897735563
10,240,56,0.2,-3198.0559631494807
10,240,56,0.4,-3214.522830920988
10,240,56,0.6,-3243.0527958381026
10,240,56,0.8,-3271.9271782482365
10,240,57,0.2,-3174.1205736791208
10,240,57,0.4,-3187.9308266236458
10,240,57,0.6,-3213.382476765638
10,240,57,0.8,-3239.807729973664
10,240,58,0.2,-3206.753398796656
10,240,58,0.4,-3228.5456856584706
10,240,58,0.6,-3259.511003221419
10,240,58,0.8,-3289.471376949062
10,240,59,0.2,-3249.101649366584
10,240,59,0.4,-3264.068778656482
10,240,59,0.6,-3292.5575382891197
10,240,59,0.8,-3321.6134844559647
10,240,60,0.2,-3173.563517804567
10,240,60,0.4,-3186.251015938875
10,240,60,0.6,-3212.3950192679304
10,240,60,0.8,-3239.8441662948208
10,240,61,0.2,-3197.892015892475
10,240,61,0.4,-3214.925490122106
10,240,61,0.6,-3243.3828354674924
10,240,61,0.8,-3272.133131616637
10,240,62,0.2,-3186.5120459277496
10,240,62,0.4,-3202.521600149523
10,240,62,0.6,-3229.947053108316
10,240,62,0.8,-3257.660733276004
10,240,63,0.2,-3184.6445868352275
10,240,63,0.4,-3199.0334455597567
10,240,63,0.6,-3225.3680919086487
10,240,63,0.8,-3252.63544975313
10,240,64,0.2,-3190.069960940098
10,240,64,0.4,-3206.316483891859
10,240,64,0.6,-3234.5075346372487
10,240,64,0.8,-3262.983499449231
10,240,65,0.2,-3195.4010640692168
10,240,65,0.4,-3215.499627751822
10,240,65,0.6,-3245.6779987136115
10,240,65,0.8,-3275.515951554744
10,240,66,0.2,-3154.7841302032457
10,240,66,0.4,-3180.5972842129568
10,240,66,0.6,-3213.5860409494708
10,240,66,0.8,-3244.976260847362
10,240,67,0.2,-3171.4905509682694
10,240,67,0.4,-3186.449703216703
10,240,67,0.6,-3214.8681816130947
10,240,67,0.8,-3243.743768395182
10,240,68,0.2,-3229.322211132784
10,240,68,0.4,-3247.64042117808
10,240,68,0.6,-3278.8658817622777
10,240,68,0.8,-3310.354882090577
10,240,69,0.2,-3230.0870469834745
10,240,69,0.4,-3242.6370344987654
10,240,69,0.6,-3269.009599929808
10,240,69,0.8,-3296.696939567756
10,240,70,0.2,-3275.2435782462862
10,240,70,0.4,-3294.679311928284
10,240,70,0.6,-3324.6771677311435
10,240,70,0.8,-3354.145241845893
10,240,71,0.2,-3197.051400210844
10,240,71,0.4,-3210.387144227019
10,240,71,0.6,-3236.897075891869
10,240,71,0.8,-3264.313419372764
10,240,72,0.2,-3186.6981516745536
10,240,72,0.4,-3201.808314589494
10,240,72,0.6,-3229.06430313115
10,240,72,0.8,-3256.7554061045257
10,240,73,0.2,-3221.4624910151206
10,240,73,0.4,-3242.2518955514743
10,240,73,0.6,-3272.501774451777
10,240,73,0.8,-3301.842533107675
10,240,74,0.2,-3161.623891903254
10,240,74,0.4,-3183.788838165702
10,240,74,0.6,-3217.056340071801
10,240,74,0.8,-3249.64155430286
10,240,75,0.2,-3195.5955423951764
10,240,75,0.4,-3213.679716613914
10,240,75,0.6,-3243.8514233173782
10,240,75,0.8,-3274.217321675936
10,240,76,0.2,-3200.3075575008907
10,240,76,0.4,-3218.166184328561
10,240,76,0.6,-3246.932021494952
10,240,76,0.8,-3275.689766400032
10,240,77,0.2,-3201.943899578874
10,240,77,0.4,-3212.856869463524
10,240,77,0.6,-3238.4830059731257
10,240,77,0.8,-3265.6206143301906
10,240,78,0.2,-3165.663532051739
10,240,78,0.4,-3191.3038148437963
10,240,78,0.6,-3224.9632370744484
10,240,78,0.8,-3257.128160645475
10,240,79,0.2,-3193.9567095572247
10,240,79,0.4,-3210.104481297697
10,240,79,0.6,-3239.892693752893
10,240,79,0.8,-3269.786491070492
10,240,80,0.2,-3211.3825929490386
10,240,80,0.4,-3228.637794301255
10,240,80,0.6,-3255.4645906256983
10,240,80,0.8,-3282.373735354739
10,240,81,0.2,-3181.732106161333
10,240,81,0.4,-3202.1486394484737
10,240,81,0.6,-3234.600065288879
10,240,81,0.8,-3266.07764982368
10,240,82,0.2,-3221.384546770346
10,240,82,0.4,-3239.365428073728
10,240,82,0.6,-3269.4304195481554
10,240,82,0.8,-3299.546690976817
10,240,83,0.2,-3185.6139902500017
10,240,83,0.4,-3202.9657714007617
10,240,83,0.6,-3233.2823722426247
10,240,83,0.8,-3263.257742901539
10,240,84,0.2,-3170.0237657420703
10,240,84,0.4,-3187.877773250388
10,240,84,0.6,-3219.4721340424485
10,240,84,0.8,-3250.937205360634
10,240,85,0.2,-3220.643025548497
10,240,85,0.4,-3236.5140052449224
10,240,85,0.6,-3267.1423561507354
10,240,85,0.8,-3298.316056644225
10,240,86,0.2,-3253.421356648313
10,240,86,0.4,-3275.549309948025
10,240,86,0.6,-3306.635339959873
10,240,86,0.8,-3336.814318006188
10,240,87,0.2,-3179.258968767791
10,240,87,0.4,-3194.1218620808518
10,240,87,0.6,-3221.841952050347
10,240,87,0.8,-3250.116955091129
10,240,88,0.2,-3200.711269600361
10,240,88,0.4,-3224.254499708562
10,240,88,0.6,-3257.982289429424
10,240,88,0.8,-3290.2912805708315
10,240,89,0.2,-3199.6138131517773
10,240,89,0.4,-3216.582494389781
10,240,89,0.6,-3245.656702995876
10,240,89,0.8,-3275.33728448698
10,240,90,0.2,-3239.810783570582
10,240,90,0.4,-3255.6355538447724
10,240,90,0.6,-3284.3462598420747
10,240,90,0.8,-3313.815400838295
10,240,91,0.2,-3178.541298017521
10,240,91,0.4,-3198.064586738147
10,240,91,0.6,-3229.548325066736
10,240,91,0.8,-3260.9940560282785
10,240,92,0.2,-3181.980383334355
10,240,92,0.4,-3207.6759203460733
10,240,92,0.6,-3241.871264075575
10,240,92,0.8,-3274.494155796099
10,240,93,0.2,-3204.893080785553
10,240,93,0.4,-3214.752484534055
10,240,93,0.6,-3242.49223954199
10,240,93,0.8,-3271.6422926475634
10,240,94,0.2,-3191.066990030364
10,240,94,0.4,-3207.244324006002
10,240,94,0.6,-3236.714420676912
10,240,94,0.8,-3266.476608849008
10,240,95,0.2,-3195.286312910878
10,240,95,0.4,-3206.64717186299
10,240,95,0.6,-3233.3904310512853
10,240,95,0.8,-3261.9322376936498
10,240,96,0.2,-3161.2530666779303
10,240,96,0.4,-3177.367970221353
10,240,96,0.6,-3204.951800143238
10,240,96,0.8,-3232.3305328199203
10,240,97,0.2,-3200.460700275402
10,240,97,0.4,-3218.0299545503194
10,240,97,0.6,-3246.6434262042703
10,240,97,0.8,-3275.146670336017
10,240,98,0.2,-3175.09259735493
10,240,98,0.4,-3197.131735095105
10,240,98,0.6,-3228.983474725842
10,240,98,0.8,-3259.9912945220585
10,240,99,0.2,-3183.766609021385
10,240,99,0.4,-3203.432800062924
10,240,99,0.6,-3235.04720940685
10,240,99,0.8,-3265.9665549364136
10,240,100,0.2,-3155.152203444073
10,240,100,0.4,-3173.946075957969
10,240,100,0.6,-3203.48504551952
10,240,100,0.8,-3232.892788225662
10,240,101,0.2,-3195.6927359912697
10,240,101,0.4,-3209.1244587093406
10,240,101,0.6,-3236.617273847144
10,240,101,0.8,-3265.023430659032
10,240,102,0.2,-3190.481904291062
10,240,102,0.4,-3208.3472849857744
10,240,102,0.6,-3238.6248943861747
10,240,102,0.8,-3268.5192299522305
10,240,103,0.2,-3220.5048123237984
10,240,103,0.4,-3234.067785305183
10,240,103,0.6,-3261.310434957789
10,240,103,0.8,-3289.519014262177
10,240,104,0.2,-3202.9055996558445
10,240,104,0.4,-3223.4989018498823
10,240,104,0.6,-3255.2976727772907
10,240,104,0.8,-3286.641636642912
10,240,105,0.2,-3238.6474289733987
10,240,105,0.4,-3246.579006851355
10,240,105,0.6,-3270.539505196266
10,240,105,0.8,-3296.3293086306376
10,240,106,0.2,-3184.1341942443214
10,240,106,0.4,-3202.000180348896
10,240,106,0.6,-3232.347541730825
10,240,106,0.8,-3262.4937091439638
10,240,107,0.2,-3212.5609272408137
10,240,107,0.4,-3220.633005354318
10,240,107,0.6,-3245.899304078658
10,240,107,0.8,-3272.54913607895
10,240,108,0.2,-3198.1766896733297
10,240,108,0.4,-3212.074725897807
10,240,108,0.6,-3239.9506767584576
10,240,108,0.8,-3268.223124505525
10,240,109,0.2,-3189.9558702714103
10,240,109,0.4,-3207.6696649380706
10,240,109,0.6,-3237.1857611095843
10,240,109,0.8,-3266.3182700269417
10,240,110,0.2,-3203.267333931956
10,240,110,0.4,-3221.8607726952696
10,240,110,0.6,-3251.732802678647
10,240,110,0.8,-3281.251088454097
10,240,111,0.2,-3206.6583584645623
10,240,111,0.4,-3220.964811175468
10,240,111,0.6,-3248.6350079390404
10,240,111,0.8,-3277.438899591712
10,240,112,0.2,-3235.568772221201
10,240,112,0.4,-3251.127312394996
10,240,112,0.6,-3278.717835186741
10,240,112,0.8,-3307.2493133407984
10,240,113,0.2,-3156.565974505839
10,240,113,0.4,-3176.905441190352
10,240,113,0.6,-3208.390404430112
10,240,113,0.8,-3239.9139886643907
10,240,114,0.2,-3216.992906392452
10,240,114,0.4,-3233.8051612517584
10,240,114,0.6,-3263.2368782201897
10,240,114,0.8,-3292.3588705217157
10,240,115,0.2,-3200.943249706875
10,240,115,0.4,-3219.192244208582
10,240,115,0.6,-3249.5964136641405
10,240,115,0.8,-3279.453048298571
10,240,116,0.2,-3179.045988204092
10,240,116,0.4,-3202.717025245492
10,240,116,0.6,-3237.05838106926
10,240,116,0.8,-3270.3589880289774
10,240,117,0.2,-3204.4873939502486
10,240,117,0.4,-3232.5994671470025
10,240,117,0.6,-3268.5968430299404
10,240,117,0.8,-3302.5904895570147
10,240,118,0.2,-3205.5646167312843
10,240,118,0.4,-3219.3131135428857
10,240,118,0.6,-3246.5580491112287
10,240,118,0.8,-3274.839747723852
10,240,119,0.2,-3175.9717742893044
10,240,119,0.4,-3192.9482831095875
10,240,119,0.6,-3221.7380678487907
10,240,119,0.8,-3250.1818764397112
10,240,120,0.2,-3108.71602138924
10,240,120,0.4,-3128.709013988805
10,240,120,0.6,-3159.521297442295
10,240,120,0.8,-3189.852276306008
10,240,121,0.2,-3161.518940533548
10,240,121,0.4,-3180.7820158266995
10,240,121,0.6,-3210.7169334490754
10,240,121,0.8,-3239.8944351672662
10,240,122,0.2,-3191.5752682965003
10,240,122,0.4,-3207.0921612082684
10,240,122,0.6,-3235.5200593941963
10,240,122,0.8,-3264.7782166370757
10,240,123,0.2,-3178.740328021004
10,240,123,0.4,-3196.8149020939827
10,240,123,0.6,-3224.741467072822
10,240,123,0.8,-3252.238858539663
10,240,124,0.2,-3224.9333449264213
10,240,124,0.4,-3237.255920392431
10,240,124,0.6,-3263.9025965798965
10,240,124,0.8,-3291.9647661373774
10,240,125,0.2,-3203.995392257779
10,240,125,0.4,-3221.631648725531
10,240,125,0.6,-3250.691136005943
10,240,125,0.8,-3279.3780153336165
10,240,126,0.2,-3156.6992426301813
10,240,126,0.4,-3171.025855233755
10,240,126,0.6,-3199.4697157837
10,240,126,0.8,-3228.782300908956
10,240,127,0.2,-3192.2159563735177
10,240,127,0.4,-3205.841296106165
10,240,127,0.6,-3234.826360852933
10,240,127,0.8,-3264.4071746754034
10,240,128,0.2,-3169.3026200077597
10,240,128,0.4,-3193.1408393770776
10,240,128,0.6,-3226.928798330207
10,240,128,0.8,-3259.3961976163782
10,240,129,0.2,-3205.460351268185
10,240,129,0.4,-3215.655879996784
10,240,129,0.6,-3240.599525194993
10,240,129,0.8,-3266.99584272449
10,240,130,0.2,-3176.048281623942
10,240,130,0.4,-3197.335469394782
10,240,130,0.6,-3228.3424463539304
10,240,130,0.8,-3257.9604798663468
10,240,131,0.2,-3235.5175169491717
10,240,131,0.4,-3257.423143462691
10,240,131,0.6,-3287.529760155582
10,240,131,0.8,-3316.6302289042223
10,240,132,0.2,-3174.1668423388355
10,240,132,0.4,-3186.894601708712
10,240,132,0.6,-3213.3230777698
10,240,132,0.8,-3241.405698226408
10,240,133,0.2,-3213.905828570715
10,240,133,0.4,-3230.534209880125
10,240,133,0.6,-3260.9587670325864
10,240,133,0.8,-3291.894888411753
10,240,134,0.2,-3213.3494098549863
10,240,134,0.4,-3226.3780326352216
10,240,134,0.6,-3253.560985036632
10,240,134,0.8,-3281.887259057944
10,240,135,0.2,-3187.4382410046446
10,240,135,0.4,-3201.7934132532
10,240,135,0.6,-3229.060097169343
10,240,135,0.8,-3257.844693301803
10,240,136,0.2,-3183.997678310833
10,240,136,0.4,-3200.4879890446964
10,240,136,0.6,-3229.0176688018373
10,240,136,0.8,-3258.2097898910934
10,240,137,0.2,-3202.514040678677
10,240,137,0.4,-3215.632170445818
10,240,137,0.6,-3241.233279986968
10,240,137,0.8,-3267.8495690503355
10,240,138,0.2,-3186.539096897145
10,240,138,0.4,-3205.547377070886
10,240,138,0.6,-3235.569234343846
10,240,138,0.8,-3265.612600626414
10,240,139,0.2,-3152.0290614470023
10,240,139,0.4,-3170.724815651992
10,240,139,0.6,-3201.7032207449565
10,240,139,0.8,-3231.979603241338
10,240,140,0.2,-3179.1937649234105
10,240,140,0.4,-3201.4616894870323
10,240,140,0.6,-3231.910289768187
10,240,140,0.8,-3261.4785544281967
10,240,141,0.2,-3185.5190847531967
10,240,141,0.4,-3202.473581273317
10,240,141,0.6,-3230.900963404102
10,240,141,0.8,-3259.129772447
10,240,142,0.2,-3246.767013713302
10,240,142,0.4,-3264.2645738164847
10,240,142,0.6,-3294.229397372882
10,240,142,0.8,-3324.57014472532
10,240,143,0.2,-3163.930697871695
10,240,143,0.4,-3173.667439657459
10,240,143,0.6,-3198.591955944753
10,240,143,0.8,-3225.3366763128115
10,240,144,0.2,-3172.0810097348867
10,240,144,0.4,-3182.4645943479463
10,240,144,0.6,-3208.2020785898576
10,240,144,0.8,-3235.7040014149698
10,240,145,0.2,-3187.009517977609
10,240,145,0.4,-3206.973936118281
10,240,145,0.6,-3238.669423526297
10,240,145,0.8,-3270.573787128602
10,240,146,0.2,-3185.726841552395
10,240,146,0.4,-3208.369823865793
10,240,146,0.6,-3241.0865623488944
10,240,146,0.8,-3273.143050477961
10,240,147,0.2,-3175.8467949601227
10,240,147,0.4,-3194.4330836879644
10,240,147,0.6,-3225.2558286563626
10,240,147,0.8,-3255.7829106291874
10,240,148,0.2,-3211.3675686473207
10,240,148,0.4,-3234.6613966152445
10,240,148,0.6,-3267.9507182935768
10,240,148,0.8,-3299.470203904792
10,240,149,0.2,-3199.7900860555865
10,240,149,0.4,-3212.628379716906
10,240,149,0.6,-3237.855597624165
10,240,149,0.8,-3263.629002464534
10,240,150,0.2,-3226.6381645332667
10,240,150,0.4,-3241.2006041882146
10,240,150,0.6,-3267.467311454947
10,240,150,0.8,-3294.626822777319
10,240,151,0.2,-3209.25905426328
10,240,151,0.4,-3227.000480258749
10,240,151,0.6,-3256.3119961002767
10,240,151,0.8,-3285.646150578109
10,240,152,0.2,-3163.745118513388
10,240,152,0.4,-3183.9029065030427
10,240,152,0.6,-3215.21490315995
10,240,152,0.8,-3246.0734629996123
10,240,153,0.2,-3215.970180337572
10,240,153,0.4,-3232.660750280961
10,240,153,0.6,-3262.002548495512
10,240,153,0.8,-3291.6312940431208
10,240,154,0.2,-3194.533590508748
10,240,154,0.4,-3207.211830614296
10,240,154,0.6,-3234.149489765963
10,240,154,0.8,-3261.968252632315
10,240,155,0.2,-3195.323449230519
10,240,155,0.4,-3214.903261298342
10,240,155,0.6,-3245.133011882624
10,240,155,0.8,-3274.563204283767
10,240,156,0.2,-3164.8057182653347
10,240,156,0.4,-3184.0874006770377
10,240,156,0.6,-3214.2245515431505
10,240,156,0.8,-3244.255879193036
10,240,157,0.2,-3223.316760468383
10,240,157,0.4,-3239.469763376602
10,240,157,0.6,-3269.192465169058
10,240,157,0.8,-3299.138909853179
10,240,158,0.2,-3228.1445225623875
10,240,158,0.4,-3246.064409885366
10,240,158,0.6,-3275.7011877000014
10,240,158,0.8,-3305.281960390541
10,240,159,0.2,-3159.1651029453924
10,240,159,0.4,-3183.2481770775994
10,240,159,0.6,-3216.784436985443
10,240,159,0.8,-3248.778125011131
10,240,160,0.2,-3206.5473554825257
10,240,160,0.4,-3224.485684544551
10,240,160,0.6,-3254.9505305170483
10,240,160,0.8,-3285.14259409774
10,240,161,0.2,-3183.5229396597906
10,240,161,0.4,-3197.6395824909805
10,240,161,0.6,-3224.6743299336367
10,240,161,0.8,-3252.699387775303
10,240,162,0.2,-3197.0053617792423
10,240,162,0.4,-3215.9275488733974
