True DGP (p0),Sample Size (T),Estimator,p=1,p=2,p=3,p=4,p=5,p=6,p=7,p=8,p=9,p=10,p=11,p=12
6,360,Joint-BMA,0.0,0.016760506747098825,0.0475433557453124,0.026385390432884917,0.10342906621980083,0.27125621863102006,0.21145416964018987,0.12755714036189716,0.07631808636418981,0.05697057078483026,0.03516278867598685,0.02716270639678902
6,360,Geom-BMA,0.0,0.06632759089217784,0.13076546245000406,0.05292419723834623,0.16284381117222657,0.3105249762614045,0.16679364519880685,0.06587555653275921,0.02685931893599249,0.011348543044405378,0.00429554225451524,0.001441356019361567
6,480,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,480,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,480,Joint-BMA,0.0,0.0029390476279563633,0.0077921811073450595,0.0077850047240496,0.1300329058046583,0.5293496533809212,0.18505994902175957,0.07311763821448014,0.030563125869214888,0.01535573874850237,0.01062329543667668,0.007381460064435879
6,480,Geom-BMA,0.0,0.01976385565978612,0.020340336373142073,0.01797999637392663,0.20005702506856815,0.580826066904597,0.1255828864777371,0.029621694119773626,0.004957434680345206,0.0008707043421239746,0.0,0.0
6,600,OLS-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,600,OLS-Geom-BMA,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,600,Joint-BMA,0.0,0.0,0.015968811909745168,0.002725724801835698,0.14112861213956215,0.5827768274315481,0.15712116153743538,0.057900736036139315,0.0193025947391875,0.01384430732143946,0.006518683074552345,0.002712541008554856
6,600,Geom-BMA,0.0,0.00293992713432498,0.028446055859359283,0.008686204856135997,0.20697692934316403,0.6241206318947876,0.10014224474215945,0.024144145022679635,0.0026885883786904774,0.0014591842126704035,0.00039608855602811624,0.0
8,240,OLS-BMA,0.05188690831785669,0.9481130916821434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,240,OLS-Geom-BMA,0.05809350612963053,0.9419064938703694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,240,Joint-BMA,0.0,0.05624064495547074,0.044509945929185134,0.022415897009118054,0.042668624543841176,0.05335323704640433,0.06924515797735867,0.14339409332274966,0.15067379965966635,0.14695132942155176,0.14361674587972606,0.1269305242549281
8,240,Geom-BMA,0.0,0.21980914454883727,0.18235437855392522,0.06660624506363914,0.09165018749042009,0.08650001504081789,0.08056453398205532,0.10589939520480658,0.07794653510073907,0.05012182651291847,0.02631651676475403,0.012231221737086908
8,300,OLS-BMA,0.012773370836008498,0.9872266291639914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,300,OLS-Geom-BMA,0.0158769246746071,0.9841230753253929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,300,Joint-BMA,0.0,0.053186936456224104,0.05028758262731348,0.022538326537989997,0.04362214642054335,0.058461625444227165,0.07309668575006573,0.19879260537219395,0.17020220229223448,0.12692412798950733,0.10597099813243525,0.0969167629772652
8,300,Geom-BMA,0.0,0.1688704711793323,0.14897949910923158,0.0537377278961019,0.08590394516734781,0.08866659846867334,0.09560216127391495,0.18106839044987297,0.09908252774702438,0.046467272807724454,0.020912508061167224,0.010708897839609058
