p0,T,Iter,p,Estimator,Expected_Tau
4,480,110,4,Joint-BMA,0.20000000000000004
4,480,110,4,Geom-BMA,0.2
4,480,110,5,Joint-BMA,0.2
4,480,110,5,Geom-BMA,0.20000000000000004
4,480,110,6,Joint-BMA,0.19999999999999998
4,480,110,6,Geom-BMA,0.2
4,480,110,7,Joint-BMA,0.2
4,480,111,3,Joint-BMA,0.2
4,480,111,3,Geom-BMA,0.2
4,480,111,4,Joint-BMA,0.2
4,480,111,4,Geom-BMA,0.2
4,480,111,5,Joint-BMA,0.2
4,480,111,5,Geom-BMA,0.2
4,480,111,6,Joint-BMA,0.2
4,480,112,2,Geom-BMA,0.2
4,480,112,3,Joint-BMA,0.2
4,480,112,3,Geom-BMA,0.2
4,480,112,4,Joint-BMA,0.2
4,480,112,4,Geom-BMA,0.2
4,480,112,5,Joint-BMA,0.2
4,480,112,6,Joint-BMA,0.2
4,480,112,7,Joint-BMA,0.2
4,480,112,8,Joint-BMA,0.20000000000000004
4,480,113,2,Joint-BMA,0.20000000000000004
4,480,113,2,Geom-BMA,0.2
4,480,113,3,Joint-BMA,0.2
4,480,113,3,Geom-BMA,0.2
4,480,113,4,Joint-BMA,0.20000000000000004
4,480,113,4,Geom-BMA,0.2
4,480,114,2,Joint-BMA,0.2
4,480,114,2,Geom-BMA,0.2
4,480,114,3,Joint-BMA,0.2
4,480,114,3,Geom-BMA,0.20000000000000004
4,480,114,4,Joint-BMA,0.2
4,480,114,4,Geom-BMA,0.2
4,480,114,5,Joint-BMA,0.19999999999999998
4,480,114,5,Geom-BMA,0.2
4,480,114,6,Joint-BMA,0.2
4,480,114,6,Geom-BMA,0.2
4,480,114,7,Joint-BMA,0.2
4,480,114,7,Geom-BMA,0.2
4,480,114,8,Joint-BMA,0.2
4,480,114,9,Joint-BMA,0.2
4,480,114,10,Joint-BMA,0.2
4,480,114,11,Joint-BMA,0.2
4,480,115,2,Geom-BMA,0.2
4,480,115,3,Geom-BMA,0.2
4,480,115,4,Joint-BMA,0.2
4,480,115,4,Geom-BMA,0.2
4,480,115,5,Joint-BMA,0.2
4,480,115,5,Geom-BMA,0.2
4,480,115,6,Joint-BMA,0.2
4,480,115,6,Geom-BMA,0.2
4,480,115,7,Joint-BMA,0.2
4,480,115,7,Geom-BMA,0.2
4,480,115,8,Joint-BMA,0.2
4,480,115,8,Geom-BMA,0.2
4,480,115,9,Joint-BMA,0.2
4,480,115,10,Joint-BMA,0.2
4,480,115,11,Joint-BMA,0.2
4,480,116,2,Joint-BMA,0.2
4,480,116,2,Geom-BMA,0.2
4,480,116,3,Joint-BMA,0.2
4,480,116,3,Geom-BMA,0.20000000000000004
4,480,116,4,Joint-BMA,0.2
4,480,116,4,Geom-BMA,0.2
4,480,116,5,Joint-BMA,0.2
4,480,116,5,Geom-BMA,0.19999999999999998
4,480,117,2,Joint-BMA,0.20614078821524376
4,480,117,2,Geom-BMA,0.2061407882152438
4,480,117,3,Joint-BMA,0.2
4,480,117,3,Geom-BMA,0.2
4,480,117,4,Joint-BMA,0.20000000000000004
4,480,117,4,Geom-BMA,0.2
4,480,118,2,Geom-BMA,0.2
4,480,118,3,Joint-BMA,0.2
4,480,118,3,Geom-BMA,0.2
4,480,118,4,Joint-BMA,0.2
4,480,118,4,Geom-BMA,0.2
4,480,118,5,Joint-BMA,0.2
4,480,119,2,Joint-BMA,0.2
4,480,119,2,Geom-BMA,0.2
4,480,119,3,Joint-BMA,0.2
4,480,119,3,Geom-BMA,0.2
4,480,119,4,Joint-BMA,0.2
4,480,119,4,Geom-BMA,0.2
4,480,119,5,Joint-BMA,0.2
4,480,120,3,Joint-BMA,0.2
4,480,120,3,Geom-BMA,0.20000000000000004
4,480,120,4,Joint-BMA,0.2
4,480,120,4,Geom-BMA,0.2
4,480,120,5,Joint-BMA,0.19999999999999998
4,480,121,3,Joint-BMA,0.2
4,480,121,3,Geom-BMA,0.2
4,480,121,4,Joint-BMA,0.20000000000000004
4,480,121,4,Geom-BMA,0.2
4,480,121,5,Joint-BMA,0.19999999999999998
4,480,121,5,Geom-BMA,0.2
4,480,121,6,Joint-BMA,0.2
4,480,122,2,Joint-BMA,0.2
4,480,122,2,Geom-BMA,0.2
4,480,122,3,Joint-BMA,0.20000000000000004
4,480,122,3,Geom-BMA,0.2
4,480,122,4,Joint-BMA,0.2
4,480,122,4,Geom-BMA,0.2
4,480,122,5,Joint-BMA,0.2
4,480,123,3,Geom-BMA,0.2
4,480,123,4,Joint-BMA,0.2
4,480,123,4,Geom-BMA,0.2
4,480,123,5,Joint-BMA,0.2
4,480,123,5,Geom-BMA,0.2
4,480,123,6,Joint-BMA,0.20000000000000004
4,480,123,6,Geom-BMA,0.2
4,480,123,7,Joint-BMA,0.2
4,480,123,8,Joint-BMA,0.19999999999999998
4,480,124,3,Joint-BMA,0.2
4,480,124,3,Geom-BMA,0.2
4,480,124,4,Joint-BMA,0.2
4,480,124,4,Geom-BMA,0.2
4,480,124,5,Joint-BMA,0.2
4,480,125,3,Joint-BMA,0.2
4,480,125,3,Geom-BMA,0.2
4,480,125,4,Joint-BMA,0.2
4,480,125,4,Geom-BMA,0.2
4,480,125,5,Joint-BMA,0.2
4,480,125,5,Geom-BMA,0.2
4,480,125,6,Joint-BMA,0.2
4,480,125,6,Geom-BMA,0.2
4,480,125,7,Joint-BMA,0.2
4,480,126,3,Joint-BMA,0.2
4,480,126,3,Geom-BMA,0.2
4,480,126,4,Joint-BMA,0.2
4,480,126,4,Geom-BMA,0.2
4,480,126,5,Joint-BMA,0.2
4,480,126,5,Geom-BMA,0.2
4,480,126,6,Joint-BMA,0.2
4,480,126,7,Joint-BMA,0.2
4,480,127,3,Joint-BMA,0.2
4,480,127,3,Geom-BMA,0.2
4,480,127,4,Joint-BMA,0.2
4,480,127,4,Geom-BMA,0.2
4,480,127,5,Joint-BMA,0.2
4,480,127,5,Geom-BMA,0.2
4,480,128,2,Joint-BMA,0.20000000000000004
4,480,128,2,Geom-BMA,0.20488180639185366
4,480,128,3,Joint-BMA,0.2
4,480,128,3,Geom-BMA,0.2
4,480,128,4,Joint-BMA,0.2
4,480,128,4,Geom-BMA,0.2
4,480,128,5,Joint-BMA,0.2
4,480,129,3,Geom-BMA,0.19999999999999998
4,480,129,4,Joint-BMA,0.20313555797308405
4,480,129,4,Geom-BMA,0.20313555797308408
4,480,129,5,Joint-BMA,0.2
4,480,129,5,Geom-BMA,0.2
4,480,129,6,Joint-BMA,0.2
4,480,129,7,Joint-BMA,0.2
4,480,129,8,Joint-BMA,0.2
4,480,130,3,Joint-BMA,0.2
4,480,130,3,Geom-BMA,0.2
4,480,130,4,Joint-BMA,0.2
4,480,130,4,Geom-BMA,0.2
4,480,131,2,Joint-BMA,0.20896862535162752
4,480,131,2,Geom-BMA,0.20896862535162752
4,480,131,3,Joint-BMA,0.2
4,480,131,3,Geom-BMA,0.2
4,480,132,4,Joint-BMA,0.2
4,480,132,4,Geom-BMA,0.21032423801748268
4,480,132,5,Joint-BMA,0.2
4,480,132,5,Geom-BMA,0.2
4,480,132,6,Joint-BMA,0.2
4,480,132,6,Geom-BMA,0.20000000000000004
4,480,132,7,Joint-BMA,0.2
4,480,132,7,Geom-BMA,0.2
4,480,132,8,Joint-BMA,0.2
4,480,133,2,Joint-BMA,0.2
4,480,133,2,Geom-BMA,0.20000000000000004
4,480,133,3,Joint-BMA,0.2
4,480,133,3,Geom-BMA,0.2
4,480,133,4,Joint-BMA,0.2
4,480,133,4,Geom-BMA,0.20000000000000004
4,480,133,5,Joint-BMA,0.2
4,480,133,5,Geom-BMA,0.20000000000000004
4,480,133,6,Joint-BMA,0.2
4,480,133,6,Geom-BMA,0.2
4,480,134,2,Joint-BMA,0.2
4,480,134,2,Geom-BMA,0.19999999999999998
4,480,134,3,Joint-BMA,0.19999999999999998
4,480,134,3,Geom-BMA,0.20000000000000004
4,480,134,4,Joint-BMA,0.2
4,480,134,4,Geom-BMA,0.20000000000000004
4,480,134,5,Joint-BMA,0.2
4,480,135,2,Joint-BMA,0.32598759690725726
4,480,135,2,Geom-BMA,0.32598759690725726
4,480,135,3,Joint-BMA,0.2
4,480,135,3,Geom-BMA,0.2
4,480,136,2,Joint-BMA,0.20000000000000004
4,480,136,2,Geom-BMA,0.2188414352748185
4,480,136,3,Joint-BMA,0.2
4,480,136,3,Geom-BMA,0.2
4,480,136,4,Joint-BMA,0.2
4,480,136,4,Geom-BMA,0.2
4,480,136,5,Joint-BMA,0.2
4,480,136,5,Geom-BMA,0.2
4,480,136,6,Joint-BMA,0.2
4,480,136,6,Geom-BMA,0.2
4,480,136,7,Joint-BMA,0.2
4,480,136,7,Geom-BMA,0.20000000000000004
4,480,136,8,Joint-BMA,0.20000000000000004
4,480,137,2,Geom-BMA,0.20000000000000004
4,480,137,3,Joint-BMA,0.2
4,480,137,3,Geom-BMA,0.20000000000000004
4,480,137,4,Joint-BMA,0.2
4,480,137,4,Geom-BMA,0.2
4,480,137,5,Joint-BMA,0.2
4,480,137,5,Geom-BMA,0.2
4,480,137,6,Joint-BMA,0.2
4,480,137,6,Geom-BMA,0.2
4,480,137,7,Joint-BMA,0.2
4,480,137,7,Geom-BMA,0.2
4,480,137,8,Joint-BMA,0.2
4,480,138,2,Joint-BMA,0.2
4,480,138,2,Geom-BMA,0.2
4,480,138,3,Joint-BMA,0.2
4,480,138,3,Geom-BMA,0.2
4,480,138,4,Joint-BMA,0.2
4,480,138,4,Geom-BMA,0.2
4,480,138,5,Joint-BMA,0.2
4,480,139,2,Joint-BMA,0.2
4,480,139,2,Geom-BMA,0.2
4,480,139,3,Joint-BMA,0.2
4,480,139,3,Geom-BMA,0.2
4,480,139,4,Joint-BMA,0.2
4,480,139,4,Geom-BMA,0.2
4,480,139,5,Joint-BMA,0.2
4,480,139,6,Joint-BMA,0.2
4,480,140,2,Geom-BMA,0.2
4,480,140,4,Joint-BMA,0.2
4,480,140,4,Geom-BMA,0.2
4,480,140,5,Joint-BMA,0.20000000000000004
4,480,140,5,Geom-BMA,0.19999999999999998
4,480,140,6,Joint-BMA,0.19999999999999998
4,480,141,3,Geom-BMA,0.2
4,480,141,4,Joint-BMA,0.2
4,480,141,4,Geom-BMA,0.2
4,480,141,5,Joint-BMA,0.2
4,480,141,5,Geom-BMA,0.2
4,480,141,6,Joint-BMA,0.2
4,480,141,6,Geom-BMA,0.2
4,480,141,7,Joint-BMA,0.2
4,480,142,2,Geom-BMA,0.2
4,480,142,3,Joint-BMA,0.2
4,480,142,3,Geom-BMA,0.2
4,480,142,4,Joint-BMA,0.20000000000000004
4,480,142,4,Geom-BMA,0.2
4,480,142,5,Joint-BMA,0.2
4,480,142,5,Geom-BMA,0.2
4,480,142,6,Joint-BMA,0.19999999999999998
4,480,143,2,Geom-BMA,0.2
4,480,143,3,Joint-BMA,0.2
4,480,143,3,Geom-BMA,0.2
4,480,143,4,Joint-BMA,0.2
4,480,143,4,Geom-BMA,0.2
4,480,143,5,Joint-BMA,0.2
4,480,143,5,Geom-BMA,0.2
4,480,144,3,Geom-BMA,0.4
4,480,144,4,Joint-BMA,0.362715891511294
4,480,144,4,Geom-BMA,0.36271589151129396
4,480,144,5,Joint-BMA,0.2
4,480,144,5,Geom-BMA,0.2
4,480,144,6,Joint-BMA,0.2
4,480,145,3,Joint-BMA,0.20000000000000004
4,480,145,3,Geom-BMA,0.2
4,480,145,4,Joint-BMA,0.2
4,480,145,4,Geom-BMA,0.2
4,480,145,5,Joint-BMA,0.2
4,480,145,5,Geom-BMA,0.2
4,480,145,6,Joint-BMA,0.2
4,480,146,2,Joint-BMA,0.2
4,480,146,2,Geom-BMA,0.2
4,480,146,3,Joint-BMA,0.2
4,480,146,3,Geom-BMA,0.20000000000000004
4,480,146,4,Joint-BMA,0.2
4,480,146,4,Geom-BMA,0.20000000000000004
4,480,146,5,Joint-BMA,0.2
4,480,147,3,Joint-BMA,0.2
4,480,147,3,Geom-BMA,0.2
4,480,147,4,Joint-BMA,0.2
4,480,147,4,Geom-BMA,0.2
4,480,148,3,Joint-BMA,0.23876733017405877
4,480,148,3,Geom-BMA,0.23876733017405882
4,480,148,4,Joint-BMA,0.21252653410202071
4,480,148,4,Geom-BMA,0.21252653410202074
4,480,148,5,Joint-BMA,0.2
4,480,148,5,Geom-BMA,0.2
4,480,149,3,Joint-BMA,0.20000000000000004
4,480,149,3,Geom-BMA,0.2
4,480,149,4,Joint-BMA,0.19999999999999998
4,480,149,4,Geom-BMA,0.20000000000000004
4,480,149,5,Joint-BMA,0.2
4,480,149,5,Geom-BMA,0.2
4,480,149,6,Joint-BMA,0.2
4,480,149,6,Geom-BMA,0.2
4,480,149,7,Joint-BMA,0.2
4,480,150,2,Joint-BMA,0.3807110728147408
4,480,150,2,Geom-BMA,0.3807110728147408
4,480,150,3,Joint-BMA,0.27201673916615765
4,480,150,3,Geom-BMA,0.27201673916615765
4,480,150,4,Joint-BMA,0.2
4,480,150,4,Geom-BMA,0.2
4,480,150,5,Joint-BMA,0.2
4,480,151,2,Geom-BMA,0.2
4,480,151,3,Joint-BMA,0.20000000000000004
4,480,151,3,Geom-BMA,0.2
4,480,151,4,Joint-BMA,0.2
4,480,151,4,Geom-BMA,0.2
4,480,151,5,Joint-BMA,0.2
4,480,151,5,Geom-BMA,0.2
4,480,151,6,Joint-BMA,0.19999999999999998
4,480,151,6,Geom-BMA,0.2
4,480,151,7,Joint-BMA,0.2
4,480,151,8,Joint-BMA,0.2
4,480,151,9,Joint-BMA,0.2
4,480,152,3,Joint-BMA,0.2
4,480,152,3,Geom-BMA,0.2
4,480,152,4,Joint-BMA,0.2
4,480,152,4,Geom-BMA,0.2
4,480,152,5,Joint-BMA,0.2
4,480,152,5,Geom-BMA,0.2
4,480,152,6,Joint-BMA,0.2
4,480,152,6,Geom-BMA,0.2
4,480,153,3,Geom-BMA,0.2
4,480,153,4,Joint-BMA,0.20479508185995757
4,480,153,4,Geom-BMA,0.20479508185995754
4,480,153,5,Joint-BMA,0.2
4,480,153,5,Geom-BMA,0.2
4,480,153,6,Joint-BMA,0.2
4,480,153,7,Joint-BMA,0.2
4,480,153,8,Joint-BMA,0.2
4,480,154,3,Joint-BMA,0.35316955973807984
4,480,154,3,Geom-BMA,0.3531695597380799
4,480,154,4,Joint-BMA,0.24560726545370312
4,480,154,4,Geom-BMA,0.2456072654537031
4,480,154,5,Joint-BMA,0.2
4,480,154,5,Geom-BMA,0.2
4,480,154,6,Joint-BMA,0.2
4,480,155,3,Joint-BMA,0.2
4,480,155,3,Geom-BMA,0.2
4,480,155,4,Joint-BMA,0.2
4,480,155,4,Geom-BMA,0.2
4,480,155,5,Joint-BMA,0.2
4,480,155,5,Geom-BMA,0.2
4,480,155,6,Joint-BMA,0.2
4,480,156,3,Joint-BMA,0.2
4,480,156,3,Geom-BMA,0.2
4,480,156,4,Joint-BMA,0.2
4,480,156,4,Geom-BMA,0.2
4,480,156,5,Joint-BMA,0.2
4,480,156,5,Geom-BMA,0.2
4,480,156,6,Joint-BMA,0.2
4,480,156,6,Geom-BMA,0.2
4,480,156,7,Joint-BMA,0.2
4,480,157,2,Joint-BMA,0.2
4,480,157,2,Geom-BMA,0.2
4,480,157,3,Joint-BMA,0.2
4,480,157,3,Geom-BMA,0.19999999999999998
4,480,157,4,Joint-BMA,0.2
4,480,157,4,Geom-BMA,0.20000000000000004
4,480,158,2,Geom-BMA,0.2
4,480,158,3,Joint-BMA,0.2
4,480,158,3,Geom-BMA,0.2
4,480,158,4,Joint-BMA,0.19999999999999998
4,480,158,4,Geom-BMA,0.2
4,480,158,5,Joint-BMA,0.2
4,480,158,5,Geom-BMA,0.2
4,480,158,6,Joint-BMA,0.2
4,480,158,7,Joint-BMA,0.2
4,480,159,2,Joint-BMA,0.2
4,480,159,2,Geom-BMA,0.2
4,480,159,3,Joint-BMA,0.2
4,480,159,3,Geom-BMA,0.2
4,480,159,4,Joint-BMA,0.19999999999999998
4,480,159,5,Joint-BMA,0.20000000000000004
4,480,159,5,Geom-BMA,0.2
4,480,159,6,Joint-BMA,0.2
4,480,160,2,Geom-BMA,0.2
4,480,160,3,Joint-BMA,0.2
4,480,160,3,Geom-BMA,0.2
4,480,160,4,Joint-BMA,0.2
4,480,160,4,Geom-BMA,0.2
4,480,160,5,Joint-BMA,0.2
4,480,160,5,Geom-BMA,0.19999999999999998
4,480,160,6,Joint-BMA,0.2
4,480,161,2,Geom-BMA,0.2
4,480,161,3,Joint-BMA,0.2
4,480,161,3,Geom-BMA,0.2
4,480,161,4,Joint-BMA,0.20000000000000004
4,480,161,4,Geom-BMA,0.2
4,480,161,5,Joint-BMA,0.2
4,480,161,5,Geom-BMA,0.2
4,480,162,4,Joint-BMA,0.2
4,480,162,4,Geom-BMA,0.2056968844201208
4,480,162,5,Joint-BMA,0.2
4,480,162,5,Geom-BMA,0.2
4,480,162,6,Joint-BMA,0.2
4,480,162,6,Geom-BMA,0.2
4,480,162,7,Joint-BMA,0.2
4,480,163,4,Joint-BMA,0.20367071306717463
4,480,163,4,Geom-BMA,0.20367071306717466
4,480,163,5,Joint-BMA,0.2
4,480,163,5,Geom-BMA,0.2
4,480,163,6,Joint-BMA,0.2
4,480,163,6,Geom-BMA,0.2
4,480,163,7,Joint-BMA,0.2
4,480,164,2,Geom-BMA,0.2
4,480,164,3,Joint-BMA,0.2
4,480,164,3,Geom-BMA,0.2
4,480,164,4,Joint-BMA,0.2
4,480,164,4,Geom-BMA,0.2
4,480,164,5,Joint-BMA,0.20000000000000004
4,480,164,5,Geom-BMA,0.2
4,480,164,6,Joint-BMA,0.2
4,480,165,2,Joint-BMA,0.2
4,480,165,2,Geom-BMA,0.2
4,480,165,3,Joint-BMA,0.2
4,480,165,3,Geom-BMA,0.2
4,480,165,4,Joint-BMA,0.19999999999999998
4,480,165,4,Geom-BMA,0.2
4,480,165,5,Joint-BMA,0.2
4,480,165,5,Geom-BMA,0.2
4,480,166,2,Geom-BMA,0.2
4,480,166,3,Joint-BMA,0.2
4,480,166,3,Geom-BMA,0.2
4,480,166,4,Joint-BMA,0.2
4,480,166,4,Geom-BMA,0.2
4,480,166,5,Joint-BMA,0.2
4,480,166,5,Geom-BMA,0.2
4,480,166,6,Joint-BMA,0.2
4,480,166,6,Geom-BMA,0.20000000000000004
4,480,166,7,Joint-BMA,0.19999999999999998
4,480,166,8,Joint-BMA,0.2
4,480,166,10,Joint-BMA,0.2
4,480,167,3,Joint-BMA,0.25900080501935124
4,480,167,3,Geom-BMA,0.25900080501935124
4,480,167,4,Joint-BMA,0.2448447721351718
4,480,167,4,Geom-BMA,0.2448447721351718
4,480,167,5,Joint-BMA,0.2
4,480,167,5,Geom-BMA,0.2
4,480,168,2,Geom-BMA,0.2
4,480,168,3,Joint-BMA,0.2
4,480,168,3,Geom-BMA,0.2
4,480,168,4,Joint-BMA,0.2
4,480,168,4,Geom-BMA,0.2
4,480,168,5,Joint-BMA,0.2
4,480,168,5,Geom-BMA,0.2
4,480,169,3,Joint-BMA,0.2
4,480,169,3,Geom-BMA,0.2
4,480,169,4,Joint-BMA,0.20000000000000004
4,480,169,4,Geom-BMA,0.19999999999999998
4,480,169,5,Joint-BMA,0.2
4,480,169,5,Geom-BMA,0.2
4,480,169,6,Joint-BMA,0.2
4,480,169,7,Joint-BMA,0.19999999999999998
4,480,169,8,Joint-BMA,0.2
4,480,169,9,Joint-BMA,0.2
4,480,169,10,Joint-BMA,0.19999999999999998
4,480,170,2,Joint-BMA,0.2
4,480,170,2,Geom-BMA,0.2
4,480,170,3,Joint-BMA,0.2
4,480,170,3,Geom-BMA,0.2
4,480,170,4,Joint-BMA,0.20000000000000004
4,480,170,4,Geom-BMA,0.20000000000000004
4,480,170,5,Joint-BMA,0.2
4,480,170,5,Geom-BMA,0.2
4,480,170,6,Joint-BMA,0.2
4,480,171,3,Geom-BMA,0.2
4,480,171,4,Joint-BMA,0.19999999999999998
4,480,171,4,Geom-BMA,0.2
4,480,171,5,Joint-BMA,0.2
4,480,171,5,Geom-BMA,0.2
4,480,171,6,Joint-BMA,0.2
4,480,171,6,Geom-BMA,0.2
4,480,171,7,Joint-BMA,0.2
4,480,172,3,Joint-BMA,0.3732254354582013
4,480,172,3,Geom-BMA,0.37322543545820125
4,480,172,4,Joint-BMA,0.2265590887243996
4,480,172,4,Geom-BMA,0.22655908872439956
4,480,172,5,Joint-BMA,0.2
4,480,172,5,Geom-BMA,0.2
4,480,172,6,Joint-BMA,0.2
4,480,173,3,Joint-BMA,0.2
4,480,173,3,Geom-BMA,0.2
4,480,173,4,Joint-BMA,0.2
4,480,173,4,Geom-BMA,0.20000000000000004
4,480,173,5,Joint-BMA,0.2
4,480,173,5,Geom-BMA,0.2
4,480,173,6,Joint-BMA,0.2
4,480,173,6,Geom-BMA,0.20000000000000004
4,480,173,7,Joint-BMA,0.2
4,480,174,2,Joint-BMA,0.2
4,480,174,2,Geom-BMA,0.2
4,480,174,3,Joint-BMA,0.2
4,480,174,3,Geom-BMA,0.2
4,480,174,4,Joint-BMA,0.2
4,480,174,4,Geom-BMA,0.2
4,480,174,5,Joint-BMA,0.2
4,480,174,5,Geom-BMA,0.2
4,480,174,6,Joint-BMA,0.2
4,480,174,6,Geom-BMA,0.2
4,480,174,7,Joint-BMA,0.2
4,480,175,2,Joint-BMA,0.19999999999999998
4,480,175,2,Geom-BMA,0.2
4,480,175,3,Joint-BMA,0.2
4,480,175,3,Geom-BMA,0.2
4,480,175,4,Joint-BMA,0.2
4,480,175,4,Geom-BMA,0.2
4,480,175,5,Joint-BMA,0.2
4,480,176,3,Geom-BMA,0.2
4,480,176,4,Joint-BMA,0.20366998937811512
4,480,176,4,Geom-BMA,0.20366998937811512
4,480,176,5,Joint-BMA,0.2
4,480,176,5,Geom-BMA,0.20000000000000004
4,480,176,6,Joint-BMA,0.2
4,480,176,6,Geom-BMA,0.2
4,480,176,7,Joint-BMA,0.2
4,480,177,2,Joint-BMA,0.2
4,480,177,2,Geom-BMA,0.2
4,480,177,3,Joint-BMA,0.2
4,480,177,3,Geom-BMA,0.2
4,480,177,4,Joint-BMA,0.2
4,480,177,4,Geom-BMA,0.2
4,480,177,5,Joint-BMA,0.2
4,480,177,5,Geom-BMA,0.2
4,480,177,6,Joint-BMA,0.2
4,480,177,6,Geom-BMA,0.2
4,480,177,7,Joint-BMA,0.2
4,480,178,3,Geom-BMA,0.2
4,480,178,4,Joint-BMA,0.2
4,480,178,4,Geom-BMA,0.2
4,480,178,5,Joint-BMA,0.2
4,480,178,5,Geom-BMA,0.2
4,480,178,6,Joint-BMA,0.2
4,480,178,6,Geom-BMA,0.2
4,480,178,7,Joint-BMA,0.2
4,480,178,7,Geom-BMA,0.2
4,480,178,8,Joint-BMA,0.2
4,480,179,2,Geom-BMA,0.2
4,480,179,3,Joint-BMA,0.2
4,480,179,3,Geom-BMA,0.2
4,480,179,4,Joint-BMA,0.2
4,480,179,4,Geom-BMA,0.2
4,480,179,5,Joint-BMA,0.19999999999999998
4,480,179,5,Geom-BMA,0.2
4,480,179,6,Joint-BMA,0.2
4,480,179,6,Geom-BMA,0.2
4,480,179,7,Joint-BMA,0.2
4,480,179,7,Geom-BMA,0.2
4,480,179,8,Joint-BMA,0.2
4,480,179,9,Joint-BMA,0.20000000000000004
4,480,179,10,Joint-BMA,0.2
4,480,180,2,Joint-BMA,0.2
4,480,180,2,Geom-BMA,0.20000000000000004
4,480,180,3,Joint-BMA,0.2
4,480,180,3,Geom-BMA,0.2
4,480,180,4,Joint-BMA,0.2
4,480,180,4,Geom-BMA,0.2
4,480,180,5,Joint-BMA,0.20000000000000004
4,480,180,5,Geom-BMA,0.2
4,480,180,6,Joint-BMA,0.2
4,480,180,7,Joint-BMA,0.2
4,480,181,2,Joint-BMA,0.2
4,480,181,2,Geom-BMA,0.2
4,480,181,3,Joint-BMA,0.2
4,480,181,3,Geom-BMA,0.2
4,480,181,4,Joint-BMA,0.2
4,480,181,4,Geom-BMA,0.2
4,480,181,5,Joint-BMA,0.2
4,480,181,5,Geom-BMA,0.2
4,480,181,6,Joint-BMA,0.2
4,480,181,6,Geom-BMA,0.2
4,480,181,7,Joint-BMA,0.2
4,480,182,3,Joint-BMA,0.2
4,480,182,3,Geom-BMA,0.19999999999999998
4,480,182,4,Joint-BMA,0.2
4,480,182,4,Geom-BMA,0.2
4,480,182,5,Joint-BMA,0.2
4,480,183,3,Joint-BMA,0.2
4,480,183,3,Geom-BMA,0.19999999999999998
4,480,183,4,Joint-BMA,0.2
4,480,183,4,Geom-BMA,0.2
4,480,183,5,Joint-BMA,0.2
4,480,183,5,Geom-BMA,0.2
4,480,183,6,Joint-BMA,0.20000000000000004
4,480,183,6,Geom-BMA,0.2
4,480,183,7,Joint-BMA,0.2
4,480,184,3,Joint-BMA,0.2
4,480,184,3,Geom-BMA,0.2
4,480,184,4,Joint-BMA,0.2
4,480,184,4,Geom-BMA,0.2
4,480,184,5,Joint-BMA,0.2
4,480,184,5,Geom-BMA,0.2
4,480,185,3,Joint-BMA,0.2
4,480,185,3,Geom-BMA,0.2
4,480,185,4,Joint-BMA,0.2
4,480,185,4,Geom-BMA,0.2
4,480,185,5,Joint-BMA,0.2
4,480,186,2,Joint-BMA,0.20000000000000004
4,480,186,2,Geom-BMA,0.2
4,480,186,3,Joint-BMA,0.2
4,480,186,3,Geom-BMA,0.2
4,480,186,4,Joint-BMA,0.2
4,480,186,4,Geom-BMA,0.20000000000000004
4,480,186,5,Joint-BMA,0.2
4,480,187,3,Geom-BMA,0.2
4,480,187,4,Joint-BMA,0.23936055000993803
4,480,187,4,Geom-BMA,0.23936055000993803
4,480,187,5,Joint-BMA,0.2
4,480,187,5,Geom-BMA,0.2
4,480,187,6,Joint-BMA,0.2
4,480,187,7,Joint-BMA,0.2
4,480,187,8,Joint-BMA,0.20000000000000004
4,480,187,9,Joint-BMA,0.2
4,480,188,2,Joint-BMA,0.2
4,480,188,2,Geom-BMA,0.19999999999999998
4,480,188,3,Joint-BMA,0.20000000000000004
4,480,188,3,Geom-BMA,0.2
4,480,188,4,Joint-BMA,0.19999999999999998
4,480,188,4,Geom-BMA,0.20000000000000004
4,480,188,5,Joint-BMA,0.19999999999999998
4,480,188,5,Geom-BMA,0.19999999999999998
4,480,188,6,Joint-BMA,0.2
4,480,188,6,Geom-BMA,0.2
4,480,189,2,Joint-BMA,0.2
4,480,189,2,Geom-BMA,0.2
4,480,189,3,Joint-BMA,0.2
4,480,189,3,Geom-BMA,0.2
4,480,189,4,Joint-BMA,0.2
4,480,189,4,Geom-BMA,0.2
4,480,189,5,Joint-BMA,0.2
4,480,190,2,Joint-BMA,0.2
4,480,190,2,Geom-BMA,0.2
4,480,190,3,Joint-BMA,0.2
4,480,190,3,Geom-BMA,0.2
4,480,190,4,Joint-BMA,0.2
4,480,190,4,Geom-BMA,0.2
4,480,191,2,Joint-BMA,0.4
4,480,191,2,Geom-BMA,0.4
4,480,191,3,Joint-BMA,0.21571970502890556
4,480,191,3,Geom-BMA,0.21571970502890556
4,480,191,4,Joint-BMA,0.2102048206440827
4,480,191,4,Geom-BMA,0.21020482064408266
4,480,191,5,Joint-BMA,0.2
4,480,192,2,Joint-BMA,0.2
4,480,192,2,Geom-BMA,0.2
4,480,192,3,Joint-BMA,0.19999999999999998
4,480,192,3,Geom-BMA,0.2
4,480,192,4,Joint-BMA,0.20000000000000004
4,480,192,4,Geom-BMA,0.2
4,480,192,5,Joint-BMA,0.2
4,480,192,5,Geom-BMA,0.2
4,480,192,6,Joint-BMA,0.2
4,480,193,2,Joint-BMA,0.2
4,480,193,2,Geom-BMA,0.2
4,480,193,3,Joint-BMA,0.20748575947220824
4,480,193,3,Geom-BMA,0.20748575947220824
