p0,T,Iter,BIC_Rel_MSE,Joint_BMA_Rel_MSE
4,300,2,0.36939425926058106,0.8129498320468054
4,300,3,2.667432198091695,2.034299302628017
4,300,4,0.9869327532724743,1.1761327894950828
4,300,5,1.3980279733021013,1.4569831036815317
4,300,6,2.3909121613904167,2.9377425896368603
4,300,7,0.18645975247934624,1.0959701218750908
4,300,8,1.1560133331918658,0.35437555974076335
4,300,9,4.121929988837046,5.043894087332724
4,300,10,4.78728552661768,2.112954867885924
4,300,11,0.43549367585752224,1.203601618339349
4,300,12,7.38652978272567,5.151583800013311
4,300,13,0.09518012088793229,0.10795399305852665
4,300,14,0.23236918675467588,0.6709117013860462
4,300,15,1.423899494409988,0.20830872639319573
4,300,16,1.501146313252856,0.5609526955441543
4,300,17,0.8371892022089035,0.2695394678253478
4,300,18,4.705348623870762,3.2429631086316717
4,300,19,1.4007009887745192,1.3544273884613964
4,300,20,0.19520386819165964,0.12987441268508165
4,300,21,1.0108345300696366,0.9716082881081238
4,300,22,0.8497278954129479,0.6848291738317832
4,300,23,1.0612102911667265,0.30807244005621714
4,300,24,1.006315504585796,0.3937168555491156
4,300,25,1.2998177902859798,1.193129136491079
4,300,26,12.818444933737153,5.962230795781267
4,300,27,1.1481376689972278,4.893986054907297
4,300,28,0.1076655411395809,0.9434524298209798
4,300,29,0.13315164215266112,0.15463026533803553
4,300,30,0.45544331671358956,3.702676458054738
4,300,31,1.5392963463419536,0.1955475997685952
4,300,32,1.3587824002227349,4.415910788133918
4,300,33,2.1430958279044323,1.2063741475472975
4,300,34,2.140659387977369,0.5486847463186244
4,300,35,4.473858876519694,6.333173610487166
4,300,36,0.15924005898632215,0.04011009886331544
4,300,37,0.3831691436951136,0.44110175347221475
4,300,38,3.8651756750155983,5.7342398880996965
4,300,39,4.467954699837901,0.8883199246787536
4,300,40,0.4081034094189241,0.2672239594529422
4,300,41,0.13196748886249676,0.11908962192990097
4,300,42,1.171175483867666,1.41612873873919
4,300,43,1.0576574659766007,0.138654807213561
4,300,44,1.727890590563467,0.6609703321202602
4,300,45,0.1238692602894393,0.821977075246849
4,300,46,0.7058694488168454,1.0422133030086187
4,300,47,3.3440883764540543,7.394564282103122
4,300,48,0.1871688773095035,0.15350129606244514
4,300,49,1.742126589183264,3.8241305381776853
4,360,0,21.87850710625313,1.4597140307454197
4,360,1,0.8854099360775537,0.1327099859831544
4,360,2,1.1313091323047113,0.8537177223385299
4,360,3,12.466295829387471,13.075902946728467
4,360,4,1.0605791139937955,0.12732313104128407
4,360,5,0.11480837048778231,0.14010672260247695
4,360,6,1.7022507626915664,2.4986153555376855
4,360,7,1.4306272190645675,0.640997019144655
4,360,8,0.27842938806521633,0.1790982135525437
4,360,9,0.3759116968482046,1.1406367627070995
4,360,10,8.373121661657436,0.6744511222631485
4,360,11,2.799046369906856,0.6428234801633576
4,360,12,0.25504737093629304,0.18585038596190617
4,360,13,4.096693978421889,1.9474127028949706
4,360,14,0.981664760020365,0.16614054369832876
4,360,15,0.9466610831587708,6.394994108640722
4,360,16,0.1642779539663354,0.13728258962682421
4,360,17,0.2929470453141961,1.5260030140714866
4,360,18,0.5356875952070872,0.27599191284808416
4,360,19,1.3932256174414215,0.5242899158493189
4,360,20,0.7288898784145518,0.9637255369530006
4,360,21,0.996665989636595,0.13555492940842725
4,360,22,2.835621251906658,0.31149169327830867
4,360,23,1.0474699472254279,1.4050114491486725
4,360,24,0.879896195575702,0.20027370786531806
4,360,25,3.8520175045936136,1.0917527750453817
4,360,26,0.4343393027104362,0.5069560583577151
4,360,27,0.6555397165153283,1.4372897357237353
4,360,28,1.3839322217214207,1.0577465106408916
4,360,29,4.175031859420757,3.571765097291439
4,360,30,8.67445202488181,0.8988538929762526
4,360,31,7.346832316028103,4.129407106332509
4,360,32,0.7831339220127895,1.011854494515137
4,360,33,0.053475244515521506,0.95021448778722
4,360,34,3.099960663999405,0.8049983576405179
4,360,35,1.874861644835821,1.2473917384399467
4,360,36,0.9628982497019501,0.6160054186765004
4,360,37,3.4238314264524634,0.5817420679791561
4,360,38,1.4374223101412587,0.5649223098699013
4,360,39,1.2521485254398412,0.2983036488298165
4,360,40,4.648051069759208,4.343505383702456
4,360,41,0.7249271695617351,0.05671022359411397
4,360,42,2.244907620075529,2.4489965977737156
4,360,43,1.1232785302613064,0.9995278673106398
4,360,44,2.745495169474006,3.969829928215005
4,360,45,0.4989814773557596,0.1600662624146025
4,360,46,8.747010074826317,15.489972125007004
4,360,47,3.8258081499897014,0.3016352714637299
4,360,48,0.3541060648680349,1.3521130712093976
4,360,49,10.35847087605527,1.0976863525465221
4,480,0,1.1739053897335288,1.6119522681840304
4,480,1,0.9502782379555178,0.0778763664758238
4,480,2,0.4209678373674729,2.2890038798105667
4,480,3,1.6938558068139882,0.47774974100565826
4,480,4,1.006038647409258,4.372936930407539
4,480,5,0.925878333763161,0.16552643158606484
4,480,6,2.3830417730846496,0.3428384802095428
4,480,7,6.872633489431576,2.077472095999925
4,480,8,1.4073094428909507,1.0485273472433323
4,480,9,1.0430819088163288,3.6204551385544708
4,480,10,0.6061650902096146,3.3342173594388607
4,480,11,1.7308815648327414,0.8016308529525654
4,480,12,0.3433232686196866,1.0716445820408849
4,480,13,0.4708656307519612,2.567735101943296
4,480,14,0.35541204212318694,2.355144782007775
4,480,15,0.5143987339778303,0.20217548834645818
4,480,16,0.5362587530304196,1.4907091873383758
4,480,17,1.1858259447398956,1.814478944708373
4,480,18,0.6915406076301202,0.31193898042361506
4,480,19,0.4898618489550462,1.3669688808724247
4,480,20,0.9241686112001992,0.5322628955599884
4,480,21,1.1097568514949023,0.22809488954468618
4,480,22,1.3841328992455095,1.4128749353165635
4,480,23,0.8943651693328616,0.09655541077209215
4,480,24,1.851183934647107,2.1863341153733886
4,480,25,1.3725632087743482,0.10649715498485988
4,480,26,1.3749407417976347,1.3572571683928667
4,480,27,16.004967382085937,2.6688108681139617
4,480,28,2.0651804873513044,5.750121990561813
4,480,29,0.2908062234214954,0.8100887104877575
4,480,30,0.19574213392963138,0.7233437382103484
4,480,31,3.0370237313023023,17.94240964105423
4,480,32,0.823947235721434,0.8378260264817243
4,480,33,0.2667148729976769,0.9768049398229438
4,480,34,1.2650766732339243,1.0315758548490095
4,480,35,1.9081923445977957,3.628178589165364
4,480,36,7.495850427010863,0.16594102898393925
4,480,37,3.328832179107849,0.43688940021284156
4,480,38,0.07352105601336344,1.0194397402733142
4,480,39,0.2573506110056158,0.8637247504488101
4,480,40,1.5073465827785144,0.08521306452503212
4,480,41,0.3610851310446687,0.08549652266730862
4,480,42,0.14534754969524263,0.20249756904460603
4,480,43,1.694472799362579,1.2345896382739658
4,480,44,0.2708548426035573,1.087431537697668
4,480,45,2.0087416459126217,2.1771239816862504
4,480,46,9.375713311304292,2.6015337160303993
4,480,47,0.07111859632749432,0.6704669112410115
4,480,48,0.5233698442236159,0.8177727357777282
4,480,49,1.7675315302699715,4.239560483210094
4,600,0,0.11779729833147666,0.12435666302742171
4,600,1,1.742069281586719,0.15280190045390232
4,600,2,3.610076260294392,5.326795816802697
4,600,3,0.31497636595382944,0.6068132740748413
4,600,4,1.869386544832857,1.087531213923225
4,600,5,6.5954553414847235,6.135084698634865
4,600,6,0.4558299034747419,0.04663069046231986
4,600,7,0.14900490465304742,1.4322116632190685
4,600,8,1.2979708653319209,1.5686860304085546
4,600,9,2.249869901550448,3.587763848723047
4,600,10,5.352767500003532,6.98227418883209
4,600,11,0.8194370658631377,0.9328424806587472
4,600,12,0.5954676542021285,1.6667714285110238
4,600,13,0.1831507556943618,0.18538976971494023
4,600,14,0.6274793074826508,0.48956250740888596
4,600,15,0.8224416224186027,0.3170116567256033
4,600,16,0.5220502818120641,1.1501454926500618
4,600,17,0.2538095013490032,1.7603283118103616
4,600,18,0.693812481901612,0.1575877513737608
4,600,19,0.4266356371445049,0.2492272162730749
4,600,20,0.9816803659207469,0.1492366684103561
4,600,21,4.2952900333988975,2.1339218242378064
4,600,22,1.1618418175697813,0.30845964929378206
4,600,23,1.0987116778641335,0.8075453332697228
4,600,24,2.629342123679534,0.5980401763738246
4,600,25,1.4826998808950487,0.921905864666436
4,600,26,0.46166293694858124,0.13557628106675196
4,600,27,0.5583505001854226,0.847102710599452
4,600,28,0.1697872188576709,0.733025803473538
4,600,29,0.7364838055144218,1.0816939982122562
4,600,30,16.10328044346107,9.786277468098845
4,600,31,7.520475135807591,6.200757361941568
4,600,32,0.38236072887401795,3.8482416443635135
4,600,33,,
4,600,34,1.4924760754440376,0.15299979090210655
4,600,35,4.316042145746242,1.323466023163047
4,600,36,3.343364871516621,1.931080988327674
4,600,37,1.6313127401829783,8.337565534154322
4,600,38,0.9673352703109603,3.0797518364245504
4,600,39,3.5401349574514422,0.4883495329929553
4,600,40,0.3065218656499749,0.11358184702343489
4,600,41,0.09973173232890557,0.3001530228477253
4,600,42,0.8640350031483673,1.3210466609283356
4,600,43,0.2817381453885378,0.4819803603180216
4,600,44,0.10082528143867471,0.18959032714771015
4,600,45,2.3606169952913154,0.5021876150137534
4,600,46,0.4162203268611899,0.6824404087296014
4,600,47,21.28307412510004,11.588617565325336
4,600,48,0.37897677493470455,0.20826654254830995
4,600,49,,2.2044585969043964
6,240,0,0.4930641692315073,0.22625266483924875
6,240,1,10.172310433358225,9.915437975863455
6,240,2,0.24450109445399718,0.11614786996114722
6,240,3,7.105411870330199,3.509070099980912
6,240,4,0.8287656455573289,0.20510047019687383
6,240,5,5.325886979139175,2.9559800821349156
6,240,6,1.1872945843770037,0.3101060586026365
6,240,7,0.31235599407107234,0.6979488639319471
6,240,8,1.0675150646515061,1.1853896580890961
6,240,9,0.6146399429479584,1.330218821366551
6,240,10,10.819647082065051,8.288924940747787
6,240,11,3.105131349932534,0.7597539558874425
6,240,12,0.7717751232447624,0.2551978855694725
6,240,13,14.995131782960947,9.326007203878394
6,240,14,1.8988516751789717,1.2835905399563798
6,240,15,0.8566758167112382,0.5325242961021575
6,240,16,15.264687876531166,5.300512986784464
6,240,17,0.14567123983326655,1.1900945834434509
6,240,18,0.7600246268634251,5.473776958210521
6,240,19,5.924587397162191,4.868541403478953
6,240,20,1.8316958251327222,3.795742713876587
6,240,21,0.9939842789410201,0.7132028805421962
6,240,22,0.5889531051910902,2.6926364280889437
6,240,23,3.7348167536904664,1.6433553378774468
6,240,24,0.15983168017343707,0.8451296765408973
6,240,25,1.1653911709415157,0.03610104521434295
6,240,26,1.157678485444876,1.190581672173413
6,240,27,0.868617668227915,1.7323554910227956
6,240,28,2.6030112879162437,6.663930367103075
6,240,29,0.9882765242113641,1.8693655584994808
6,240,30,0.8245978863381123,1.6069124768765775
6,240,31,1.4199060900251632,3.0571678824148956
6,240,32,0.5922124797715066,0.916534704748078
6,240,33,3.0110533820988508,1.6537775909931938
6,240,34,0.950136026529803,0.9645049355245086
6,240,35,3.09227685821388,5.742998064225823
6,240,36,1.2914756902545652,1.0540021921031164
6,240,37,0.3620635210785895,0.4603634165153982
6,240,38,4.743541514708477,4.166097497938308
6,240,39,0.4041225051131079,0.22477334360518347
6,240,40,0.9954362676096842,0.8083648256424054
6,240,41,0.4846205824342434,1.443531532420109
6,240,42,0.5808955715477283,0.8664947616849336
6,240,43,0.43140172724340264,0.16005459704969652
6,240,44,1.4844433509285513,0.27508067638877537
6,240,45,1.3106871034464842,1.0913317666503322
6,240,46,0.20807457804501656,2.078401515386727
6,240,47,1.9460286827231186,0.5797181131140505
6,240,48,0.6087210564151899,0.34803552791712294
6,240,49,1.2454938044302628,0.10979902820967459
6,300,0,0.6784424293894874,0.9773568304272849
6,300,1,1.6163349901449475,4.066231922745545
6,300,2,0.5887328332368076,2.0227160935260984
6,300,3,0.26792821714626003,1.220405573557948
6,300,4,0.14816219334724423,0.8125176540394295
6,300,5,5.811697580151699,2.096669699506655
6,300,6,3.1652204576819445,4.678189465721275
6,300,7,0.9044938438698203,0.9149348094168015
6,300,8,3.5910850793915667,0.28961228407282225
6,300,9,0.28839160332852554,0.5177756174983779
6,300,10,0.5106307796651756,1.147140317736307
6,300,11,1.081006063346371,0.939041903063148
6,300,12,1.6592497178006214,0.8863045452596017
6,300,13,1.2478209395125246,1.1370260813921116
6,300,14,0.9925813408069508,2.9520418464518747
6,300,15,1.992661347121533,0.9157128987577327
6,300,16,1.7275595997858786,1.5413896192095664
6,300,17,0.6874381802458546,0.30040610875080653
6,300,18,0.35213048114294704,0.19924794675509255
6,300,19,1.033276538184957,1.0899971017318744
6,300,20,0.6708289039900462,0.1349865103185723
6,300,21,2.5519001845107447,0.20546925526993728
6,300,22,0.19384837346457426,1.2821063667532187
6,300,23,1.6905673360776416,2.559213366553359
6,300,24,1.4091377618666354,0.29246166169921634
6,300,25,1.2456269514062825,5.347322308830163
6,300,26,16.840504109904458,11.936112205956064
6,300,27,5.31265989353829,1.699830063911663
6,300,28,3.002356875759923,1.9041697009842729
6,300,29,0.5712906005215779,0.16435358430116978
6,300,30,,
6,300,31,0.37172956058140627,1.8213680186111973
6,300,32,3.1663091688971234,3.4580201988514028
6,300,33,1.5408962514698725,3.7593901995394403
6,300,34,0.9434841657675218,2.1392305699418697
6,300,35,2.836770825672098,0.41251062066928373
6,300,36,1.3982005150868824,1.3515977034830502
6,300,37,5.240986996976881,6.2286189252369715
6,300,38,0.795498628404392,0.3066214055032085
6,300,39,0.5800859795659306,1.766563656295307
6,300,40,4.5703975998587385,3.1961490314689565
6,300,41,1.4450446736266316,1.4052862178571217
6,300,42,2.385211839091039,0.5937550071797878
6,300,43,0.2632178608189087,0.12552099128397978
6,300,44,0.23519279705354532,0.3160515947521888
6,300,45,1.859998208179666,0.23538457960055267
6,300,46,1.071097564797118,0.9662326962678551
6,300,47,0.10246705259697893,0.8679781304659465
6,300,48,1.2739716098041707,0.15536310459922295
6,300,49,0.6096991375834168,2.2113488024991272
6,360,0,0.687526428087592,0.4466185279166443
6,360,1,2.2366854678069243,0.3043025838879881
6,360,2,1.7529210905755368,1.3215913382557798
6,360,3,13.57917758505943,15.096921095048767
6,360,4,1.1910452650765204,0.20685502613946002
6,360,5,1.2950844832856072,0.2303438662962752
6,360,6,2.3634210685955694,5.076113619556669
6,360,7,0.12063809491368464,0.7286148995357564
6,360,8,0.9962065756223196,0.19081714500561217
6,360,9,4.412465077159731,2.724736000475881
6,360,10,1.2313192560178248,1.6105217977555892
6,360,11,4.112441505943648,2.8938976948070523
6,360,12,1.3290869839943527,1.0026679633455262
6,360,13,0.4033751693750419,0.10660519047383028
6,360,14,0.9647604352882464,0.8692601425859304
6,360,15,6.406380288743787,7.004227953425047
6,360,16,2.3946122838040824,1.086677415280043
6,360,17,1.5582198641473473,2.7665685710498282
6,360,18,1.0973375069595526,0.5904021402670698
6,360,19,0.9161057410443019,0.39578583603236406
6,360,20,4.849535716852073,1.9759921192697374
6,360,21,0.5930127267556113,0.15241433043641467
6,360,22,2.5671134911200832,1.0880426851952816
6,360,23,0.09732582497063764,0.12689741438724703
6,360,24,0.04616477272658082,0.1356998338242974
6,360,25,4.441821529896795,2.505891951985974
6,360,26,2.9012719930059476,0.491729164614867
6,360,27,12.968050937624872,6.682598247804683
6,360,28,7.021779115974636,3.5308867513647972
6,360,29,1.0743932683920294,1.1965800634513937
6,360,30,1.682691395338923,0.11609920372422114
6,360,31,1.323025577515706,0.8345427954482749
6,360,32,0.10666875715288232,1.0099224067272634
6,360,33,0.8355774342543698,0.8658860130746312
6,360,34,1.8685189037095085,1.207296670211687
6,360,35,2.164934676592891,1.588250999355075
6,360,36,8.639047709946896,12.53072849884259
6,360,37,3.7813764721200958,3.820174946535115
6,360,38,1.350984149591999,4.409383071526517
6,360,39,0.3114665763510382,0.0993917377964899
6,360,40,0.0772706371403021,0.8952899713120923
6,360,41,3.421539820276058,1.2431464135884107
6,360,42,1.5621987503278048,0.23084941273204426
6,360,43,0.23464926990432403,0.49372179269798994
6,360,44,0.9866856207695158,0.9319832733432477
6,360,45,1.5200718367394273,0.7425043521435669
6,360,46,0.5632689963505313,0.6869785916635194
6,360,47,5.433192195382421,5.541271826789661
6,360,48,2.053744900900913,0.6318776496040036
6,360,49,0.37048198462846565,0.9754730540949355
6,480,0,1.4881848092270928,0.29457263433695186
6,480,1,1.0649127900483344,2.8850325917756865
6,480,2,1.1726467641885074,0.373245579132039
6,480,3,0.20724951411813586,1.5285105774859031
6,480,4,4.623327234688982,1.14396117534161
6,480,5,0.23346554592516955,0.11629169406709507
6,480,6,0.16792553343410174,0.36081630786638397
6,480,7,9.666988818423341,1.8939104644239901
6,480,8,0.34202257896670013,0.5153779545015782
6,480,9,1.275107352641832,0.2793690665555497
6,480,10,8.465956031373695,6.778563182826852
6,480,11,0.29362908952811967,0.10166592517806933
6,480,12,0.09243770818531237,1.2387281457114885
6,480,13,2.0860147009631915,0.22317631009826147
6,480,14,0.2141868768820179,0.17979032441631626
6,480,15,5.010891666998996,0.3207055884944859
6,480,16,1.3443063779335254,2.563139762364721
6,480,17,1.9478209014207248,3.316518505948755
6,480,18,0.9965574437602079,1.2004532651444557
6,480,19,2.4382143674152594,0.47789142843787075
6,480,20,4.076112241986225,0.6159986043792129
6,480,21,0.5693955518171089,0.7651019179750609
6,480,22,6.66110171957418,4.591735409648376
6,480,23,0.5601889054881217,0.45754000850938054
6,480,24,2.7496525867963353,1.821996768016311
6,480,25,2.4928240780603943,0.6512114099259468
6,480,26,5.358323079136131,1.389063193303166
6,480,27,1.2642767438226288,1.9389193006598944
6,480,28,0.06132202069736112,0.9471988028089887
6,480,29,0.6930341749526354,0.07129536660695479
6,480,30,0.2537355265567675,0.2328880718684368
6,480,31,2.7126473801410147,22.767278712133553
6,480,32,2.2171755183978763,1.7647387196149247
6,480,33,6.616775955731648,8.942158856752306
6,480,34,4.958131637458812,3.1552462031935997
6,480,35,0.23142276329152656,0.13772873777725045
6,480,36,8.367419827176313,0.69587408312055
6,480,37,1.0812301798532715,1.400841807610208
6,480,38,2.9616602919689923,9.178244693033328
6,480,39,2.588543929863969,0.24052854410217342
6,480,40,1.6137636823739394,3.520887701082646
6,480,41,1.3393212954307212,1.121529878615362
6,480,42,2.6090881237300874,2.4805805683743762
6,480,43,1.4314820974720965,2.8573811712963053
6,480,44,0.5302952369080578,1.4040831752726886
6,480,45,0.4645479622062295,0.17129570788626916
6,480,46,1.6029374434456691,0.662757712246757
6,480,47,6.831632549337315,7.975823722930039
6,480,48,0.24207218669707545,1.2605265447161187
6,480,49,3.2745494359359624,0.18080619991664856
6,600,0,9.969710958881619,1.7756040739637016
6,600,1,4.495179081227062,0.4145348517648776
6,600,2,4.486531087902393,0.37919887341096864
6,600,3,1.39348819977463,1.0685229387125337
6,600,4,,
6,600,5,1.8270753380726845,0.3176142710127678
6,600,6,1.6711266071309785,4.202398589540963
6,600,7,0.19972755034293588,0.8625020733310628
6,600,8,2.9251329790483735,5.513649991892765
6,600,9,0.6837437527196204,1.7501507864631327
6,600,10,1.6124859896444828,1.2479501011791707
6,600,11,1.4696450271374453,7.228478450884002
6,600,12,0.12184980674586576,0.3455176710213536
6,600,13,1.8494040518934007,1.329014047857006
6,600,14,3.749471744543425,2.6658200380106942
6,600,15,0.332086229156369,0.5072224125366361
6,600,16,5.203513136746672,4.314314802693934
6,600,17,1.7367950532897425,1.4191441841980894
6,600,18,1.8101628763011834,4.7732630964474705
6,600,19,0.6908998264356557,0.07070823508901267
6,600,20,1.063519364171122,0.1546235724789499
6,600,21,0.10748856196965542,0.7693985865668046
6,600,22,0.39609395627890387,0.11104692680232092
6,600,23,10.989388535148517,3.2048073404188195
6,600,24,6.974928270260516,1.5837474031445786
6,600,25,0.284161491930067,0.07466086695653157
6,600,26,1.8074352163249268,2.061810044173507
6,600,27,0.19174007785033678,0.16251466965206549
6,600,28,2.879853966471786,0.9656038681116621
6,600,29,1.1126513287607704,1.1428031319503302
6,600,30,0.7952940642348441,0.19988341036261192
6,600,31,9.622085445716905,9.292600579875751
6,600,32,1.3550563066758181,2.557198226045597
6,600,33,3.5841719364670315,0.6310662989587219
6,600,34,2.015385099515907,1.8161147153025592
6,600,35,0.4415281046882256,2.2541975820730933
6,600,36,1.4747892111174472,0.3479637699755542
6,600,37,0.3274069255753929,0.23212667549434046
6,600,38,0.7663675374034118,0.4241942328769987
6,600,39,1.9562720653896353,0.31082691109465166
6,600,40,3.1236549235339877,2.4954086511627342
6,600,41,3.299020323609313,0.1355383730366995
6,600,42,3.507058530114281,0.481058165270184
6,600,43,0.7019187913876688,3.8078574044099094
6,600,44,1.1657508387540467,0.7387130447916779
6,600,45,0.742370391108453,0.12123895208366388
6,600,46,0.2645694597591859,0.890076700263596
6,600,47,2.6732595861432427,0.8045604929603951
6,600,48,1.1161082931701045,0.752720712999135
6,600,49,6.450706579198983,4.097353651313999
8,240,0,3.6994202416726085,1.7717720362623999
8,240,1,0.739677836878408,0.06331983883161763
8,240,2,0.3341531290474027,5.931101207631832
8,240,3,0.15584298828868814,0.12095027009799882
8,240,4,0.5098536476101628,1.9752950028900738
8,240,5,1.102428182747832,0.823192560002271
8,240,6,0.21425163176632275,0.1005873884344157
8,240,7,1.1897216359677931,0.0916675645195616
8,240,8,0.9161376475414263,0.06596953341831507
8,240,9,1.0341135207713155,0.542426359756797
8,240,10,0.2137606874012322,0.13408925629592633
8,240,11,1.330695838087107,1.7465774626450592
8,240,12,2.1933721094730507,0.22570707140450605
8,240,13,0.8487840910872221,6.251745508911164
8,240,14,2.4838060064075034,0.576495093748222
8,240,15,0.5098933111901957,2.4364577549375546
8,240,16,1.2753748288005833,0.26257602229149674
8,240,17,1.1197227241064525,1.3976100873662503
8,240,18,0.8097488589405135,0.43041287688944013
8,240,19,0.18686729453222445,1.2062175031030353
8,240,20,0.08307194580223437,0.04983341617474702
8,240,21,0.4634709954944003,0.32326629059318684
8,240,22,0.1649033077144015,0.41135429392784334
8,240,23,0.8414638350579712,0.891585058913216
8,240,24,0.24227727164778975,0.09287910881917943
8,240,25,0.9664784540252034,3.0875369633673837
8,240,26,12.698833196400354,6.117165199075462
8,240,27,0.9967585143588454,0.198906958138457
8,240,28,0.19231947739641314,0.13574476167370458
8,240,29,1.1510942908849089,1.6303158255231447
8,240,30,1.4858307157095083,1.930821462352707
8,240,31,2.2854239235025346,1.215635868498838
8,240,32,1.0867268734692004,7.1035633713390975
8,240,33,0.9488157355423125,0.09454935613945184
8,240,34,4.776343748891976,0.3368817306439618
8,240,35,0.47829713251022765,8.923653390068461
8,240,36,1.221726929536706,0.3442530463060665
8,240,37,0.07759913454568478,1.1535587496467752
8,240,38,0.3819314087232253,2.6559594737021595
8,240,39,1.1458426021854455,1.0453675114393322
8,240,40,0.4801199417051501,0.1926606713129113
8,240,41,0.09973509497800306,0.17339557626727362
8,240,42,3.130272837019949,1.9973495635182084
8,240,43,0.35643986128619404,0.7856423330143631
8,240,44,1.0976062155143307,0.06362198828920339
8,240,45,3.1995810094444352,2.657830527015898
8,240,46,11.780028380237049,5.05872981854327
8,240,47,4.028843290712443,1.1465663819372383
8,240,48,0.9019802706394607,0.104034591375765
8,240,49,2.8449438817881045,1.3186535629808853
8,300,0,0.4827592717827171,0.24988943856000934
8,300,1,38.292975366807475,3.725394739524367
8,300,2,6.123859752079335,2.4883125172024054
8,300,3,4.101370612203651,2.3470205554960466
8,300,4,0.15269374541633104,0.09765207616512017
8,300,5,0.39315179104156595,1.3463704070236127
8,300,6,0.8699685816298153,0.18026433429721977
8,300,7,0.20204239578166816,0.11501903272947668
8,300,8,0.10631166503070641,0.1823400596153749
8,300,9,0.32234844137719143,3.1698805981849723
8,300,10,1.1960182493701452,0.12024787591259761
8,300,11,0.632615744510709,1.0628673664500716
8,300,12,0.10353109222011443,0.8008245087224894
8,300,13,1.6248327214557012,2.4860224406717033
8,300,14,1.0219928818230306,0.08136838176267516
8,300,15,4.105749071933153,0.7419066685963804
8,300,16,0.9713707808894888,0.0715226936280352
8,300,17,2.2670292601459505,2.2485263105118336
8,300,18,0.912296178828164,0.16379386076230917
8,300,19,0.4343023503765757,0.11290997677074752
8,300,20,0.3559916554396177,1.11532251977191
8,300,21,0.5931674584986182,0.07043520486006515
8,300,22,0.5813496084149369,0.1260680603795682
8,300,23,0.1808606698289578,0.16728186387028543
8,300,24,1.8959070669801805,0.1570363282829286
8,300,25,2.294643498160175,0.47353034747795986
8,300,26,,0.557615776379847
8,300,27,6.062521854615708,5.294136401682222
8,300,28,0.12685741227230238,2.065184994731572
8,300,29,1.002378502251959,2.4699613788539
8,300,30,3.916700866407457,3.7096053702021914
8,300,31,1.2923062627794288,0.752581165272354
8,300,32,2.369749206299309,0.8639113917258863
8,300,33,0.32033495925808275,0.31050986927615487
8,300,34,1.3101044399672563,1.0315029410350018
8,300,35,0.22036301936648028,0.7827671742190253
8,300,36,1.9914643244224086,0.15171501569284038
8,300,37,0.7082986339276486,0.07039788790484816
8,300,38,0.7728520966832335,2.9453463053665296
8,300,39,0.23528054135913182,0.1793044465570829
8,300,40,0.6569139703204246,0.8057893423977538
8,300,41,1.5076023671044416,1.737945815002201
8,300,42,0.25037918898420986,1.5163264838397654
8,300,43,1.8961409902678086,2.176516598987321
8,300,44,2.684946362456122,12.768706323901407
8,300,45,10.568632482234856,7.65099405233478
8,300,46,,
8,300,47,1.4978872499321236,0.6707947401715325
